,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,monthly_downloads,projectrank_placing,pypi_monthly_downloads,github_release_downloads,trending
445,ply,Implementation of lex and yacc parsing tools for Python.,Text Processing,,https://github.com/dabeaz/ply,True,22,dabeaz/ply,https://github.com/dabeaz/ply,2011-01-02 14:27:00.000,2021-10-15 10:09:47.000,2020-06-18 20:04:22.000,334.0,2018.0,302.0,32.0,25.0,142.0,,,ply,conda-forge/ply,,,4.0,,,https://pypi.org/project/ply,https://anaconda.org/conda-forge/ply,2018-07-07 11:33:23.260,844792.0,4982344.0,3.0,4967524.0,,
446,Masonite,The modern and developer centric Python web framework.,Web Frameworks,,https://github.com/MasoniteFramework/masonite,True,22,MasoniteFramework/masonite,https://github.com/MasoniteFramework/masonite,2017-12-06 00:30:22.000,2021-08-14 05:58:01.000,2021-07-25 17:04:00.000,101.0,1659.0,2974.0,74.0,32.0,224.0,MIT,,masonite,conda-forge/masonite,2021-05-28 04:16:34.000,3.0.12,63.0,,,https://pypi.org/project/masonite,https://anaconda.org/conda-forge/masonite,,,1586.0,1.0,1586.0,8.0,
447,wooey,A Django app which creates automatic web UIs for Python scripts.,Admin Panels,,https://github.com/wooey/Wooey,True,22,wooey/wooey,https://github.com/wooey/Wooey,2015-03-01 16:47:05.000,2021-10-08 14:50:45.000,2021-08-09 00:34:56.000,170.0,1655.0,894.0,22.0,56.0,146.0,BSD-3-Clause,,wooey,conda-forge/wooey,2020-04-16 02:58:59.000,0.12.0,10.0,30.0,30.0,https://pypi.org/project/wooey,https://anaconda.org/conda-forge/wooey,,,184.0,3.0,184.0,,
448,pycallgraph,A library that visualises the flow (call graph) of your Python application.,Code Analysis,,https://github.com/gak/pycallgraph,True,22,gak/pycallgraph,https://github.com/gak/pycallgraph,2009-08-11 01:03:55.000,2018-11-08 19:11:57.000,2018-02-28 08:36:41.000,256.0,1582.0,250.0,23.0,48.0,109.0,GPL-2.0,,pycallgraph,conda-forge/pycallgraph,,,,322.0,322.0,https://pypi.org/project/pycallgraph,https://anaconda.org/conda-forge/pycallgraph,,,23513.0,3.0,23513.0,,
449,Karate Club,Unsupervised machine learning toolbox for graph structured data.,Science,,https://github.com/benedekrozemberczki/karateclub,True,22,benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,2019-12-05 17:35:56.000,2021-10-14 06:46:28.000,2021-10-14 06:46:28.000,162.0,1417.0,2199.0,13.0,,63.0,GPL-3.0,,karateclub,conda-forge/karateclub,2021-09-29 21:05:51.000,_10202,97.0,58.0,58.0,https://pypi.org/project/karateclub,https://anaconda.org/conda-forge/karateclub,2021-08-05 16:57:31.500,6679.0,445.0,3.0,,,
450,fabtools,Tools for writing awesome Fabric files.,DevOps Tools,,https://github.com/fabtools/fabtools,True,22,fabtools/fabtools,https://github.com/fabtools/fabtools,2011-09-05 01:44:24.000,2019-12-13 07:52:20.000,2019-09-16 09:19:00.000,191.0,1247.0,939.0,88.0,78.0,64.0,BSD-2-Clause,,fabtools,conda-forge/fabtools,,,,273.0,273.0,https://pypi.org/project/fabtools,https://anaconda.org/conda-forge/fabtools,,,2648.0,3.0,2648.0,,
451,webargs,A friendly library for parsing HTTP request arguments with built-in support for popular web frameworks.,URL Manipulation,,https://github.com/marshmallow-code/webargs,True,22,marshmallow-code/webargs,https://github.com/marshmallow-code/webargs,2014-02-17 02:16:12.000,2021-10-18 14:38:14.000,2021-10-18 14:38:13.000,141.0,1217.0,,57.0,5.0,256.0,MIT,,webargs,conda-forge/webargs,,,38.0,3155.0,3155.0,https://pypi.org/project/webargs,https://anaconda.org/conda-forge/webargs,2021-08-12 18:30:27.289,143601.0,2393.0,1.0,,,
452,pdb++,Another drop-in replacement for pdb.,Debugging Tools,,https://github.com/pdbpp/pdbpp,True,22,antocuni/pdb,https://github.com/pdbpp/pdbpp,2017-06-11 13:42:16.000,2021-10-16 20:16:40.000,2021-09-28 22:57:23.000,46.0,814.0,697.0,40.0,59.0,115.0,BSD-3-Clause,pdbpp/pdbpp,pdb,conda-forge/pdb,2021-07-09 22:21:56.000,0.10.3,3.0,2320.0,2320.0,https://pypi.org/project/pdb,https://anaconda.org/conda-forge/pdb,,,,2.0,,,
453,clickhouse-driver,Python driver with native interface for ClickHouse.,Database Drivers,,https://github.com/mymarilyn/clickhouse-driver,True,22,mymarilyn/clickhouse-driver,https://github.com/mymarilyn/clickhouse-driver,2017-05-10 22:13:04.000,2021-10-20 18:28:47.000,2021-09-25 11:45:39.000,125.0,696.0,395.0,33.0,21.0,176.0,,,clickhouse-driver,conda-forge/clickhouse-driver,,,23.0,390.0,390.0,https://pypi.org/project/clickhouse-driver,https://anaconda.org/conda-forge/clickhouse-driver,2021-09-24 23:11:58.482,253137.0,375974.0,3.0,370701.0,,
454,micawber,A small library for extracting rich content from URLs.,Web Content Extracting,,https://github.com/coleifer/micawber,True,22,coleifer/micawber,https://github.com/coleifer/micawber,2012-03-27 21:42:46.000,2021-07-14 07:34:13.620,2021-07-12 14:05:13.000,81.0,551.0,201.0,27.0,,57.0,MIT,,micawber,conda-forge/micawber,,,3.0,618.0,618.0,https://pypi.org/project/micawber,https://anaconda.org/conda-forge/micawber,2021-07-14 07:34:13.620,1331.0,11460.0,2.0,11313.0,,
455,untangle,Converts XML documents to Python objects for easy access.,HTML Manipulation,,https://github.com/stchris/untangle,True,22,stchris/untangle,https://github.com/stchris/untangle,2011-06-05 10:12:12.000,2021-02-25 17:01:01.000,2020-08-07 11:25:46.000,77.0,527.0,195.0,13.0,18.0,26.0,MIT,,untangle,conda-forge/untangle,2014-06-28 01:04:44.000,1.1.0,1.0,715.0,715.0,https://pypi.org/project/untangle,https://anaconda.org/conda-forge/untangle,2020-06-30 01:01:03.774,1739.0,152177.0,3.0,152064.0,522.0,
456,ZODB,A native object database for Python. A key-value and object graph database.,Database,,https://github.com/zopefoundation/ZODB,True,22,zopefoundation/ZODB,https://github.com/zopefoundation/ZODB,2012-12-28 17:47:39.000,2021-10-06 05:05:57.000,2021-10-06 05:05:56.000,68.0,491.0,4914.0,116.0,54.0,88.0,,,ZODB,conda-forge/ZODB,,,5.0,767.0,767.0,https://pypi.org/project/ZODB,https://anaconda.org/conda-forge/ZODB,2021-05-30 20:47:53.118,45575.0,54680.0,1.0,53804.0,,
457,flask-assets,Helps you integrate webassets into your Flask app.,Web Asset Management,,https://github.com/miracle2k/flask-assets,True,22,miracle2k/flask-assets,https://github.com/miracle2k/flask-assets,2010-08-06 11:51:29.000,2021-03-21 17:37:02.000,2020-02-29 00:06:32.000,82.0,416.0,263.0,38.0,20.0,74.0,BSD-2-Clause,,flask-assets,conda-forge/flask-assets,,,2.0,5882.0,5882.0,https://pypi.org/project/flask-assets,https://anaconda.org/conda-forge/flask-assets,2019-12-24 17:28:27.011,25781.0,429.0,3.0,,,
458,pyshorteners,A pure Python URL shortening lib.,URL Manipulation,,https://github.com/ellisonleao/pyshorteners,True,22,ellisonleao/pyshorteners,https://github.com/ellisonleao/pyshorteners,2013-09-30 18:33:24.000,2021-05-17 08:19:49.000,2020-07-29 05:23:09.000,53.0,315.0,,24.0,1.0,71.0,GPL-3.0,,pyshorteners,conda-forge/pyshorteners,2020-03-19 17:55:20.000,1.0.1,3.0,2426.0,2426.0,https://pypi.org/project/pyshorteners,https://anaconda.org/conda-forge/pyshorteners,,,154215.0,1.0,154215.0,,
459,python-barcode,Create barcodes in Python with no extra dependencies.,Image Processing,,https://github.com/WhyNotHugo/python-barcode,True,22,WhyNotHugo/python-barcode,https://github.com/WhyNotHugo/python-barcode,2017-10-12 23:03:31.000,2021-10-11 21:26:09.000,2021-10-11 21:26:08.000,85.0,276.0,,38.0,30.0,48.0,MIT,,python-barcode,conda-forge/python-barcode,2020-08-18 09:26:49.000,0.13.1,9.0,8893.0,8893.0,https://pypi.org/project/python-barcode,https://anaconda.org/conda-forge/python-barcode,2020-08-22 16:07:05.440,4271.0,216.0,2.0,,171.0,
460,configobj,INI file parser with validation.,Configuration,,https://github.com/DiffSK/configobj,True,22,DiffSK/configobj,https://github.com/DiffSK/configobj,2014-01-14 02:30:17.000,2021-02-26 23:52:05.000,2020-10-14 22:37:57.000,62.0,258.0,309.0,22.0,66.0,70.0,,,configobj,conda-forge/configobj,2016-08-26 14:28:03.000,5.0.6,2.0,15632.0,15632.0,https://pypi.org/project/configobj,https://anaconda.org/conda-forge/configobj,2018-07-29 15:42:19.501,304571.0,7809.0,3.0,,,
461,CPython,"**Default, most widely used implementation of the Python programming language written in C.**.",Implementations,,https://github.com/python/cpython,True,21,python/cpython,https://github.com/python/cpython,2017-02-10 19:23:51.000,2021-10-21 14:11:33.000,2021-10-21 13:38:36.000,19918.0,40827.0,,1840.0,,,,,cpython,conda-forge/cpython,,,,,,https://pypi.org/project/cpython,https://anaconda.org/conda-forge/cpython,,,9471.0,2.0,9471.0,,
462,Ray,A system for parallel and distributed Python that unifies the machine learning ecosystem.,Distributed Computing,,https://github.com/ray-project/ray,True,21,ray-project/ray/,https://github.com/ray-project/ray,2016-10-25 19:38:30.000,2021-10-21 14:13:42.000,2021-10-21 14:01:41.000,2916.0,17828.0,9945.0,,1696.0,6368.0,Apache-2.0,,,conda-forge/,2021-10-07 17:32:23.000,ray-1.7.0,48.0,,,,https://anaconda.org/conda-forge/,,,,3.0,,,
463,NuPIC,Numenta Platform for Intelligent Computing.,Machine Learning,,https://github.com/numenta/nupic,True,21,numenta/nupic,https://github.com/numenta/nupic,2013-04-05 23:14:27.000,2021-03-25 21:39:47.000,2019-10-23 20:45:07.000,1549.0,6284.0,6625.0,121.0,450.0,1337.0,AGPL-3.0,,nupic,conda-forge/nupic,2018-06-01 15:12:12.000,1.0.5,47.0,104.0,104.0,https://pypi.org/project/nupic,https://anaconda.org/conda-forge/nupic,,,,2.0,,,
464,Stanza,"The Stanford NLP Group's official Python library, supporting 60+ languages.",Natural Language Processing,,https://github.com/stanfordnlp/stanza,True,21,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,2017-09-26 08:00:56.000,2021-10-21 12:32:46.000,2021-10-05 02:15:34.000,725.0,5752.0,,41.0,65.0,522.0,,,stanza,conda-forge/stanza,2021-10-06 06:28:19.000,1.3.0,12.0,689.0,689.0,https://pypi.org/project/stanza,https://anaconda.org/conda-forge/stanza,2021-08-17 06:48:56.795,1709.0,189.0,3.0,,,
465,snownlp,A library for processing Chinese text.,Natural Language Processing,,https://github.com/isnowfy/snownlp,True,21,isnowfy/snownlp,https://github.com/isnowfy/snownlp,2013-11-26 11:46:56.000,2021-09-07 13:14:35.358,2020-01-19 02:39:03.000,1283.0,5583.0,57.0,8.0,37.0,65.0,MIT,,snownlp,conda-forge/snownlp,,,1.0,711.0,711.0,https://pypi.org/project/snownlp,https://anaconda.org/conda-forge/snownlp,2021-09-07 13:14:35.358,157.0,157.0,3.0,,,
466,Kornia,Open Source Differentiable Computer Vision Library for PyTorch.,Computer Vision,,https://github.com/kornia/kornia,True,21,kornia/kornia/,https://github.com/kornia/kornia,2018-08-22 10:31:37.000,2021-10-21 14:02:35.000,2021-10-21 14:02:35.000,489.0,5124.0,1873.0,,99.0,371.0,,,,conda-forge/,2021-09-19 21:40:37.000,0.5.11,23.0,686.0,686.0,,https://anaconda.org/conda-forge/,,,3.0,3.0,,132.0,
467,hydra,Hydra is a framework for elegantly configuring complex applications.,Configuration,,https://github.com/facebookresearch/hydra,True,21,facebookresearch/hydra,https://github.com/facebookresearch/hydra,2019-06-12 19:33:15.000,2021-10-21 04:47:13.000,2021-10-09 01:32:19.000,361.0,4976.0,,81.0,81.0,817.0,MIT,,hydra,conda-forge/hydra,2021-08-19 20:51:08.000,1.1.1,17.0,3.0,3.0,https://pypi.org/project/hydra,https://anaconda.org/conda-forge/hydra,2021-01-18 19:28:50.445,8395.0,5214.0,3.0,4773.0,,
468,virtualenv,A tool to create isolated Python environments.,Environment Management,,https://github.com/pypa/virtualenv,True,21,pypa/virtualenv,https://github.com/pypa/virtualenv,2011-03-06 14:33:27.000,2021-10-20 00:38:13.000,2021-10-19 17:41:54.000,850.0,3981.0,,59.0,66.0,1109.0,MIT,,virtualenv,conda-forge/virtualenv,2021-09-24 10:46:05.000,20.8.1,26.0,,,https://pypi.org/project/virtualenv,https://anaconda.org/conda-forge/virtualenv,2021-06-29 14:18:57.494,1219415.0,22171.0,3.0,,,
469,vprof,Visual Python profiler.,Debugging Tools,,https://github.com/nvdv/vprof,True,21,nvdv/vprof,https://github.com/nvdv/vprof,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40.000,151.0,3781.0,619.0,17.0,24.0,56.0,BSD-2-Clause,,vprof,conda-forge/vprof,,,19.0,84.0,84.0,https://pypi.org/project/vprof,https://anaconda.org/conda-forge/vprof,,,2963.0,2.0,2963.0,,
470,pymongo,The official Python client for MongoDB.,Database Drivers,,https://github.com/mongodb/mongo-python-driver,True,21,mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,2009-01-15 15:18:06.000,2021-10-21 01:16:59.000,2021-10-20 20:39:32.000,900.0,3443.0,4849.0,186.0,,,Apache-2.0,,mongo-python-driver,conda-forge/mongo-python-driver,2021-07-13 23:28:00.000,3.12.0,13.0,,,https://pypi.org/project/mongo-python-driver,https://anaconda.org/conda-forge/mongo-python-driver,,,,3.0,,,
471,Coconut,"A variant of Python built for simple, elegant, Pythonic functional programming.",Functional Programming,,https://github.com/evhub/coconut,True,21,evhub/coconut,https://github.com/evhub/coconut,2014-10-04 23:43:11.000,2021-10-20 06:40:34.000,2021-03-06 06:26:14.000,99.0,3304.0,3529.0,27.0,71.0,435.0,Apache-2.0,,coconut,conda-forge/coconut,2021-03-06 06:27:21.000,1.5.0,30.0,,,https://pypi.org/project/coconut,https://anaconda.org/conda-forge/coconut,2021-07-03 01:06:41.183,110045.0,2200.0,3.0,,,
472,anaconda,Anaconda turns your Sublime Text 3 in a full featured Python development IDE.,Editor Plugins and IDEs,,https://github.com/DamnWidget/anaconda,True,21,DamnWidget/anaconda,https://github.com/DamnWidget/anaconda,2013-07-21 15:14:07.000,2021-09-08 12:22:55.000,2021-09-08 12:20:33.000,242.0,2124.0,983.0,88.0,163.0,603.0,,,anaconda,conda-forge/anaconda,2021-09-08 12:23:43.000,2.2.1,85.0,,,https://pypi.org/project/anaconda,https://anaconda.org/conda-forge/anaconda,,,27887.0,2.0,27887.0,,
473,django-activity-stream,Generating generic activity streams from the actions on your site.,News Feed,,https://github.com/justquick/django-activity-stream,True,21,justquick/django-activity-stream,https://github.com/justquick/django-activity-stream,2010-02-24 21:16:51.000,2021-05-31 23:02:47.000,2021-05-31 21:57:08.000,439.0,1956.0,813.0,107.0,54.0,232.0,BSD-3-Clause,,django-activity-stream,conda-forge/django-activity-stream,2020-06-08 09:33:11.000,0.9.0,5.0,697.0,697.0,https://pypi.org/project/django-activity-stream,https://anaconda.org/conda-forge/django-activity-stream,,,,1.0,,,
474,Box,Python dictionaries with advanced dot notation access.,Built-in Classes Enhancement,,https://github.com/cdgriffith/Box,True,21,cdgriffith/Box,https://github.com/cdgriffith/Box,2017-03-11 04:46:51.000,2021-08-22 15:08:26.000,2021-08-22 15:06:26.000,71.0,1746.0,43.0,,22.0,109.0,MIT,,Box,conda-forge/Box,2021-08-22 15:08:26.000,5.4.1,41.0,1647.0,1647.0,https://pypi.org/project/Box,https://anaconda.org/conda-forge/Box,,,0.0,3.0,,30.0,
475,django-cacheops,A slick ORM cache with automatic granular event-driven invalidation.,Caching,,https://github.com/Suor/django-cacheops,True,21,Suor/django-cacheops,https://github.com/Suor/django-cacheops,2011-06-04 12:25:47.000,2021-10-19 07:58:23.000,2021-10-19 07:58:18.000,174.0,1508.0,1175.0,59.0,17.0,270.0,BSD-3-Clause,,django-cacheops,conda-forge/django-cacheops,,,,592.0,592.0,https://pypi.org/project/django-cacheops,https://anaconda.org/conda-forge/django-cacheops,,,,3.0,,,
476,streamparse,Run Python code against real-time streams of data via [Apache Storm](http://storm.apache.org/).,Distributed Computing,,https://github.com/Parsely/streamparse,True,21,Parsely/streamparse,https://github.com/Parsely/streamparse,2014-05-02 20:33:50.000,2021-06-21 22:49:33.000,2020-12-18 18:43:59.000,211.0,1442.0,1059.0,41.0,62.0,263.0,,,streamparse,conda-forge/streamparse,2020-10-07 19:53:15.000,4.0.0,42.0,50.0,50.0,https://pypi.org/project/streamparse,https://anaconda.org/conda-forge/streamparse,,,3151.0,3.0,3151.0,,
477,pyinfra,A versatile CLI tools and python libraries to automate infrastructure.,DevOps Tools,,https://github.com/Fizzadar/pyinfra,True,21,Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,2014-10-19 19:37:45.000,2021-10-21 10:58:49.000,2021-10-15 10:05:47.000,133.0,1374.0,,53.0,82.0,396.0,MIT,,pyinfra,conda-forge/pyinfra,2021-10-15 16:15:49.000,1.4.17,66.0,33.0,33.0,https://pypi.org/project/pyinfra,https://anaconda.org/conda-forge/pyinfra,,,6172.0,3.0,6172.0,,
478,s4cmd,"Super S3 command line tool, good for higher performance.",Downloader,,https://github.com/bloomreach/s4cmd,True,21,bloomreach/s4cmd,https://github.com/bloomreach/s4cmd,2012-11-10 04:09:23.000,2021-10-18 23:14:45.000,2021-07-09 19:08:56.000,185.0,1142.0,143.0,34.0,75.0,52.0,Apache-2.0,,s4cmd,conda-forge/s4cmd,,,,25.0,25.0,https://pypi.org/project/s4cmd,https://anaconda.org/conda-forge/s4cmd,,,10749.0,3.0,10749.0,,
479,pdoc,Epydoc replacement to auto generate API documentation for Python libraries.,Documentation,,https://github.com/mitmproxy/pdoc,True,21,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,2013-08-04 21:12:50.000,2021-10-09 16:27:56.000,2021-10-09 16:27:56.000,111.0,1052.0,,31.0,5.0,182.0,Unlicense,,pdoc,conda-forge/pdoc,,,,426.0,426.0,https://pypi.org/project/pdoc,https://anaconda.org/conda-forge/pdoc,,,89880.0,3.0,89880.0,,
480,Spiff,A powerful workflow engine implemented in pure Python.,Job Scheduler,,https://github.com/sartography/SpiffWorkflow,True,21,knipknap/SpiffWorkflow,https://github.com/sartography/SpiffWorkflow,2009-12-25 09:11:22.000,2021-10-19 15:32:05.000,2021-10-19 15:32:05.000,229.0,1038.0,1180.0,40.0,3.0,63.0,LGPL-3.0,sartography/SpiffWorkflow,SpiffWorkflow,conda-forge/SpiffWorkflow,2021-07-15 18:56:32.000,1.0,1.0,26.0,26.0,https://pypi.org/project/SpiffWorkflow,https://anaconda.org/conda-forge/SpiffWorkflow,,,2221.0,2.0,2221.0,,
481,waitress,"Multi-threaded, powers Pyramid.",WSGI Servers,,https://github.com/Pylons/waitress,True,21,Pylons/waitress,https://github.com/Pylons/waitress,2011-12-17 06:58:21.000,2021-09-25 20:23:11.000,2021-09-09 02:28:16.000,129.0,985.0,895.0,44.0,18.0,173.0,,,waitress,conda-forge/waitress,2021-06-27 08:24:51.000,2.0.0,25.0,,,https://pypi.org/project/waitress,https://anaconda.org/conda-forge/waitress,2021-03-08 10:25:40.740,40820.0,2304026.0,3.0,2303031.0,,
482,pluginbase,A simple but flexible plugin system for Python.,Miscellaneous,,https://github.com/mitsuhiko/pluginbase,True,21,mitsuhiko/pluginbase,https://github.com/mitsuhiko/pluginbase,2014-06-30 20:51:42.000,2021-05-16 16:23:31.000,2021-05-16 16:12:48.000,143.0,980.0,56.0,9.0,,12.0,,,pluginbase,conda-forge/pluginbase,2019-02-02 19:44:23.000,1.0.0,3.0,969.0,969.0,https://pypi.org/project/pluginbase,https://anaconda.org/conda-forge/pluginbase,2019-02-04 15:40:32.059,195750.0,409210.0,3.0,404860.0,,
483,bcbio-nextgen,Providing best-practice pipelines for fully automated high throughput sequencing analysis.,Science,,https://github.com/bcbio/bcbio-nextgen,True,21,chapmanb/bcbio-nextgen,https://github.com/bcbio/bcbio-nextgen,2013-02-06 11:14:50.000,2021-10-18 14:42:40.000,2021-10-18 14:42:40.000,330.0,840.0,8477.0,92.0,79.0,2817.0,MIT,bcbio/bcbio-nextgen,bcbio-nextgen,conda-forge/bcbio-nextgen,2021-04-14 13:29:29.000,1.2.8,13.0,,,https://pypi.org/project/bcbio-nextgen,https://anaconda.org/conda-forge/bcbio-nextgen,,,156.0,3.0,156.0,,
484,pynacl,Python binding to the Networking and Cryptography (NaCl) library.,Cryptography,,https://github.com/pyca/pynacl,True,21,pyca/pynacl,https://github.com/pyca/pynacl,2013-02-22 03:52:39.000,2021-10-20 22:11:12.000,2021-10-12 03:13:09.000,180.0,815.0,,60.0,41.0,219.0,Apache-2.0,,pynacl,conda-forge/pynacl,,,4.0,,,https://pypi.org/project/pynacl,https://anaconda.org/conda-forge/pynacl,2021-07-07 22:12:29.332,1655278.0,21935952.0,3.0,21906913.0,,
485,flask-debugtoolbar,A port of the django-debug-toolbar to flask.,Debugging Tools,,https://github.com/flask-debugtoolbar/flask-debugtoolbar,True,21,mgood/flask-debugtoolbar,https://github.com/flask-debugtoolbar/flask-debugtoolbar,2011-12-16 20:03:04.000,2021-05-30 20:28:01.378,2020-08-14 18:39:15.000,119.0,815.0,259.0,38.0,25.0,63.0,,flask-debugtoolbar/flask-debugtoolbar,flask-debugtoolbar,conda-forge/flask-debugtoolbar,2020-02-18 09:15:23.000,0.11.0,3.0,15159.0,15159.0,https://pypi.org/project/flask-debugtoolbar,https://anaconda.org/conda-forge/flask-debugtoolbar,2021-05-30 20:28:01.378,47084.0,771.0,2.0,,,
