,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,commit_count,contributor_count,open_issue_count,closed_issue_count,license,updated_github_id,pypi_id,conda_id,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,release_count,projectrank_placing,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,trending
461,NuPIC,Numenta Platform for Intelligent Computing.,Machine Learning,,https://github.com/numenta/nupic,True,21,numenta/nupic,https://github.com/numenta/nupic,2013-04-05 23:14:27.000,2021-03-25 21:39:47.000,2019-10-23 20:45:07.000,1549.0,6289.0,6625.0,121.0,450.0,1337.0,AGPL-3.0,,nupic,conda-forge/nupic,106.0,106.0,https://pypi.org/project/nupic,,,https://anaconda.org/conda-forge/nupic,,,47.0,2.0,2018-06-01 15:12:12.000,1.0.5,,
462,pyre-check,Performant type checking.,Code Analysis,,https://github.com/facebook/pyre-check,True,21,facebook/pyre-check,https://github.com/facebook/pyre-check,2017-11-10 17:31:36.000,2021-11-25 00:12:29.000,2021-11-25 00:12:27.000,348.0,5681.0,,179.0,66.0,204.0,MIT,,pyre-check,conda-forge/pyre-check,,,https://pypi.org/project/pyre-check,29788.0,29788.0,https://anaconda.org/conda-forge/pyre-check,,,7.0,3.0,2021-05-14 19:50:13.000,0.9.3,,
463,Kornia,Open Source Differentiable Computer Vision Library for PyTorch.,Computer Vision,,https://github.com/kornia/kornia,True,21,kornia/kornia/,https://github.com/kornia/kornia,2018-08-22 10:31:37.000,2021-11-25 12:57:22.000,2021-11-23 21:11:26.000,519.0,5383.0,1911.0,,101.0,382.0,,,,conda-forge/,782.0,782.0,,,4.0,https://anaconda.org/conda-forge/,,,24.0,3.0,2021-10-22 21:47:19.000,0.6.1,152.0,
464,django-xadmin,Drop-in replacement of Django admin comes with lots of goodies.,Admin Panels,,https://github.com/sshwsfc/xadmin,True,21,sshwsfc/xadmin,https://github.com/sshwsfc/xadmin,2012-11-19 06:21:50.000,2021-08-26 02:22:08.000,2019-04-03 03:05:04.000,1368.0,4622.0,1296.0,51.0,366.0,197.0,,,xadmin,conda-forge/xadmin,756.0,756.0,https://pypi.org/project/xadmin,517.0,517.0,https://anaconda.org/conda-forge/xadmin,,,1.0,3.0,,,,
465,Pendulum,Python datetimes made easy.,Date and Time,,https://github.com/sdispater/pendulum,True,21,sdispater/pendulum,https://github.com/sdispater/pendulum,2016-06-27 23:37:53.000,2021-11-17 05:35:23.000,2021-10-19 19:25:33.000,255.0,4611.0,706.0,68.0,173.0,228.0,MIT,,pendulum,conda-forge/pendulum,,,https://pypi.org/project/pendulum,,7557.0,https://anaconda.org/conda-forge/pendulum,2020-11-08 21:57:25.850,400525.0,45.0,2.0,2020-07-24 18:17:05.000,2.1.2,,
466,MechanicalSoup,A Python library for automating interaction with websites.,Web Crawling,,https://github.com/MechanicalSoup/MechanicalSoup,True,21,MechanicalSoup/MechanicalSoup,https://github.com/MechanicalSoup/MechanicalSoup,2014-05-26 09:06:11.000,2021-10-15 12:17:34.000,2021-10-15 12:17:24.000,330.0,3843.0,591.0,46.0,25.0,132.0,MIT,,MechanicalSoup,conda-forge/MechanicalSoup,,,https://pypi.org/project/MechanicalSoup,,2084.0,https://anaconda.org/conda-forge/MechanicalSoup,2021-05-31 19:40:45.409,122984.0,11.0,2.0,2021-05-29 23:10:48.000,1.1.0,42.0,
467,vprof,Visual Python profiler.,Debugging Tools,,https://github.com/nvdv/vprof,True,21,nvdv/vprof,https://github.com/nvdv/vprof,2015-06-29 03:59:39.000,2021-02-20 07:50:28.000,2021-02-20 07:47:40.000,152.0,3789.0,619.0,17.0,25.0,56.0,BSD-2-Clause,,vprof,conda-forge/vprof,85.0,85.0,https://pypi.org/project/vprof,3566.0,3566.0,https://anaconda.org/conda-forge/vprof,,,19.0,3.0,,,,
468,pymongo,The official Python client for MongoDB.,Database Drivers,,https://github.com/mongodb/mongo-python-driver,True,21,mongodb/mongo-python-driver,https://github.com/mongodb/mongo-python-driver,2009-01-15 15:18:06.000,2021-11-24 01:05:33.000,2021-11-24 00:56:41.000,907.0,3464.0,4892.0,187.0,,,Apache-2.0,,mongo-python-driver,conda-forge/mongo-python-driver,,,https://pypi.org/project/mongo-python-driver,,,https://anaconda.org/conda-forge/mongo-python-driver,,,13.0,3.0,2021-07-13 23:28:00.000,3.12.0,,
469,django-shop,A Django based shop system.,E-commerce,,https://github.com/awesto/django-shop,True,21,awesto/django-shop,https://github.com/awesto/django-shop,2010-11-19 11:15:48.000,2021-10-17 04:14:00.000,2021-02-28 18:04:57.000,900.0,2689.0,5402.0,96.0,82.0,288.0,BSD-3-Clause,,django-shop,conda-forge/django-shop,194.0,194.0,https://pypi.org/project/django-shop,,,https://anaconda.org/conda-forge/django-shop,,,,2.0,,,,
470,django-compressor,Compresses linked and inline JavaScript or CSS into a single cached file.,Web Asset Management,,https://github.com/django-compressor/django-compressor,True,21,django-compressor/django-compressor,https://github.com/django-compressor/django-compressor,2010-02-05 15:48:14.000,2021-11-23 04:40:27.000,2021-11-22 11:50:05.000,540.0,2516.0,1495.0,204.0,101.0,502.0,,,django-compressor,conda-forge/django-compressor,,,https://pypi.org/project/django-compressor,285645.0,285645.0,https://anaconda.org/conda-forge/django-compressor,,,,3.0,,,,5.0
471,pudb,"A full-screen, console-based Python debugger.",Debugging Tools,,https://github.com/inducer/pudb,True,21,inducer/pudb,https://github.com/inducer/pudb,2011-05-13 23:44:30.000,2021-11-25 04:56:30.000,2021-11-01 21:52:52.000,182.0,2248.0,,80.0,124.0,147.0,,,pudb,conda-forge/pudb,2661.0,2661.0,https://pypi.org/project/pudb,,1740.0,https://anaconda.org/conda-forge/pudb,2021-08-21 21:47:40.449,111400.0,10.0,3.0,,,,
472,anaconda,Anaconda turns your Sublime Text 3 in a full featured Python development IDE.,Editor Plugins and IDEs,,https://github.com/DamnWidget/anaconda,True,21,DamnWidget/anaconda,https://github.com/DamnWidget/anaconda,2013-07-21 15:14:07.000,2021-11-11 18:17:56.000,2021-11-11 18:17:56.000,244.0,2126.0,987.0,89.0,162.0,606.0,,,anaconda,conda-forge/anaconda,,,https://pypi.org/project/anaconda,13648.0,13648.0,https://anaconda.org/conda-forge/anaconda,,,86.0,2.0,2021-10-28 12:49:50.000,2.2.2,,
473,Masonite,The modern and developer centric Python web framework.,Web Frameworks,,https://github.com/MasoniteFramework/masonite,True,21,MasoniteFramework/masonite,https://github.com/MasoniteFramework/masonite,2017-12-06 00:30:22.000,2021-11-07 20:27:00.000,2021-07-25 17:04:00.000,100.0,1671.0,2974.0,74.0,7.0,251.0,MIT,,masonite,conda-forge/masonite,,,https://pypi.org/project/masonite,2542.0,2542.0,https://anaconda.org/conda-forge/masonite,,,63.0,1.0,2021-05-28 04:16:34.000,3.0.12,8.0,
474,django-cacheops,A slick ORM cache with automatic granular event-driven invalidation.,Caching,,https://github.com/Suor/django-cacheops,True,21,Suor/django-cacheops,https://github.com/Suor/django-cacheops,2011-06-04 12:25:47.000,2021-11-06 07:56:36.000,2021-11-06 07:56:30.000,174.0,1520.0,1177.0,59.0,18.0,270.0,BSD-3-Clause,,django-cacheops,conda-forge/django-cacheops,607.0,607.0,https://pypi.org/project/django-cacheops,,,https://anaconda.org/conda-forge/django-cacheops,,,,3.0,,,,
475,python-user-agents,Browser user agent parser.,Text Processing,,https://github.com/selwin/python-user-agents,True,21,selwin/python-user-agents,https://github.com/selwin/python-user-agents,2013-01-05 00:44:11.000,2021-10-28 07:58:59.000,2021-10-28 07:58:59.000,183.0,1218.0,143.0,30.0,34.0,31.0,MIT,,python-user-agents,conda-forge/python-user-agents,3459.0,3459.0,https://pypi.org/project/python-user-agents,,,https://anaconda.org/conda-forge/python-user-agents,,,1.0,3.0,2020-08-23 06:05:26.000,2.2.0,,
476,enaml,Creating beautiful user-interfaces with Declarative Syntax like QML.,GUI Development,,https://github.com/nucleic/enaml,True,21,nucleic/enaml,https://github.com/nucleic/enaml,2013-03-06 21:29:01.000,2021-11-21 22:11:15.172,2021-11-21 17:08:54.000,108.0,1127.0,,34.0,40.0,170.0,,,enaml,conda-forge/enaml,191.0,191.0,https://pypi.org/project/enaml,,1972.0,https://anaconda.org/conda-forge/enaml,2021-11-21 22:11:15.172,94667.0,10.0,3.0,2021-11-21 17:40:37.000,0.14.0,46.0,
477,pdoc,Epydoc replacement to auto generate API documentation for Python libraries.,Documentation,,https://github.com/mitmproxy/pdoc,True,21,mitmproxy/pdoc,https://github.com/mitmproxy/pdoc,2013-08-04 21:12:50.000,2021-11-24 21:27:56.000,2021-11-24 21:27:56.000,112.0,1083.0,,32.0,7.0,186.0,Unlicense,,pdoc,conda-forge/pdoc,451.0,451.0,https://pypi.org/project/pdoc,95108.0,95108.0,https://anaconda.org/conda-forge/pdoc,,,,3.0,,,,
478,waitress,"Multi-threaded, powers Pyramid.",WSGI Servers,,https://github.com/Pylons/waitress,True,21,Pylons/waitress,https://github.com/Pylons/waitress,2011-12-17 06:58:21.000,2021-09-25 20:23:11.000,2021-09-09 02:28:16.000,129.0,996.0,895.0,44.0,17.0,176.0,,,waitress,conda-forge/waitress,,,https://pypi.org/project/waitress,2238181.0,2239204.0,https://anaconda.org/conda-forge/waitress,2021-03-08 10:25:40.740,42989.0,25.0,3.0,2021-06-27 08:24:51.000,2.0.0,,
479,pynacl,Python binding to the Networking and Cryptography (NaCl) library.,Cryptography,,https://github.com/pyca/pynacl,True,21,pyca/pynacl,https://github.com/pyca/pynacl,2013-02-22 03:52:39.000,2021-11-20 18:00:32.000,2021-11-20 18:00:32.000,183.0,822.0,,62.0,43.0,220.0,Apache-2.0,,pynacl,conda-forge/pynacl,,,https://pypi.org/project/pynacl,21394816.0,21427008.0,https://anaconda.org/conda-forge/pynacl,2021-11-04 11:04:51.444,1867182.0,4.0,3.0,,,,
480,nose2,"The successor to `nose`, based on `unittest2`.",Testing,,https://github.com/nose-devs/nose2,True,21,nose-devs/nose2,https://github.com/nose-devs/nose2,2011-12-14 15:33:15.000,2021-11-15 15:05:28.000,2021-10-12 11:29:16.000,124.0,699.0,1004.0,71.0,53.0,200.0,,,nose2,conda-forge/nose2,4242.0,4242.0,https://pypi.org/project/nose2,,962.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,40441.0,5.0,3.0,,,,
481,tinytag,"A library for reading music meta data of MP3, OGG, FLAC and Wave files.",Audio,,https://github.com/devsnd/tinytag,True,21,devsnd/tinytag,https://github.com/devsnd/tinytag,2014-01-27 15:27:01.000,2021-09-08 21:50:14.000,2021-08-28 19:33:41.000,82.0,492.0,329.0,20.0,15.0,68.0,MIT,,tinytag,conda-forge/tinytag,439.0,439.0,https://pypi.org/project/tinytag,9259.0,9259.0,https://anaconda.org/conda-forge/tinytag,,,,3.0,,,,
482,copier,A library and command-line utility for rendering projects templates.,Command-line Tools,,https://github.com/copier-org/copier,True,21,pykong/copier,https://github.com/copier-org/copier,2011-11-01 19:22:44.000,2021-11-24 12:37:34.000,2021-11-24 12:37:33.000,43.0,442.0,715.0,24.0,30.0,186.0,MIT,copier-org/copier,copier,conda-forge/copier,26.0,26.0,https://pypi.org/project/copier,3628.0,3628.0,https://anaconda.org/conda-forge/copier,,,24.0,3.0,2020-08-17 07:34:17.000,5.1.0,,
483,python-rapidjson,A Python wrapper around [RapidJSON](https://github.com/Tencent/rapidjson).,Serialization,,https://github.com/python-rapidjson/python-rapidjson,True,21,python-rapidjson/python-rapidjson,https://github.com/python-rapidjson/python-rapidjson,2015-09-09 04:02:42.000,2021-11-12 03:05:16.833,2021-10-16 09:39:19.000,35.0,433.0,643.0,18.0,10.0,88.0,,,python-rapidjson,conda-forge/python-rapidjson,1838.0,1838.0,https://pypi.org/project/python-rapidjson,,12884.0,https://anaconda.org/conda-forge/python-rapidjson,2021-11-12 03:05:16.833,747310.0,18.0,2.0,,,,
484,H2O,Open Source Fast Scalable Machine Learning Platform.,Machine Learning,,https://github.com/h2oai/h2o-3,True,20,h2oai/h2o-3,https://github.com/h2oai/h2o-3,2014-03-03 16:08:07.000,2021-11-25 11:37:56.000,2021-11-25 05:33:31.000,1830.0,5632.0,30157.0,217.0,,,Apache-2.0,,h2o-3,conda-forge/h2o-3,,,https://pypi.org/project/h2o-3,,,https://anaconda.org/conda-forge/h2o-3,,,,3.0,,,,
485,snownlp,A library for processing Chinese text.,Natural Language Processing,,https://github.com/isnowfy/snownlp,True,20,isnowfy/snownlp,https://github.com/isnowfy/snownlp,2013-11-26 11:46:56.000,2021-09-07 13:14:35.358,2020-01-19 02:39:03.000,1283.0,5626.0,57.0,8.0,38.0,65.0,MIT,,snownlp,conda-forge/snownlp,733.0,733.0,https://pypi.org/project/snownlp,,114.0,https://anaconda.org/conda-forge/snownlp,2021-09-07 13:14:35.358,228.0,1.0,3.0,,,,
486,PlatformIO,A console tool to build code with different development platforms.,Build Tools,,https://github.com/platformio/platformio-core,True,20,platformio/platformio-core,https://github.com/platformio/platformio-core,2014-05-09 09:38:42.000,2021-11-22 20:08:58.000,2021-11-22 20:08:57.000,579.0,5493.0,5490.0,55.0,163.0,3401.0,Apache-2.0,,platformio-core,conda-forge/platformio-core,,,https://pypi.org/project/platformio-core,,,https://anaconda.org/conda-forge/platformio-core,,,100.0,3.0,2021-11-05 15:34:59.000,5.2.3,,
487,hydra,Hydra is a framework for elegantly configuring complex applications.,Configuration,,https://github.com/facebookresearch/hydra,True,20,facebookresearch/hydra,https://github.com/facebookresearch/hydra,2019-06-12 19:33:15.000,2021-11-23 21:36:26.000,2021-11-23 16:02:19.000,373.0,5115.0,,82.0,93.0,833.0,MIT,,hydra,conda-forge/hydra,3.0,3.0,https://pypi.org/project/hydra,,436.0,https://anaconda.org/conda-forge/hydra,2021-01-18 19:28:50.445,8732.0,17.0,3.0,2021-08-19 20:51:08.000,1.1.1,,
488,pyAudioAnalysis,"Audio feature extraction, classification, segmentation and applications.",Audio,,https://github.com/tyiannak/pyAudioAnalysis,True,20,tyiannak/pyAudioAnalysis,https://github.com/tyiannak/pyAudioAnalysis,2014-08-27 12:43:13.000,2021-11-12 09:42:45.000,2021-11-12 09:42:45.000,1021.0,4235.0,723.0,25.0,161.0,114.0,Apache-2.0,,pyAudioAnalysis,conda-forge/pyAudioAnalysis,239.0,239.0,https://pypi.org/project/pyAudioAnalysis,,,https://anaconda.org/conda-forge/pyAudioAnalysis,,,,3.0,,,,
489,robobrowser,"A simple, Pythonic library for browsing the web without a standalone web browser.",Web Crawling,,https://github.com/jmcarp/robobrowser,True,20,jmcarp/robobrowser,https://github.com/jmcarp/robobrowser,2014-02-08 21:29:49.000,2020-09-10 18:41:47.000,2015-06-07 19:46:28.000,331.0,3571.0,103.0,10.0,43.0,30.0,BSD-3-Clause,,robobrowser,conda-forge/robobrowser,791.0,791.0,https://pypi.org/project/robobrowser,6715.0,6805.0,https://anaconda.org/conda-forge/robobrowser,2018-03-23 15:32:27.937,3978.0,1.0,3.0,,,,
490,lektor,An easy to use static CMS and blog engine.,Static Site Generator,,https://github.com/lektor/lektor,True,20,lektor/lektor,https://github.com/lektor/lektor,2015-12-19 09:18:36.000,2021-10-26 11:56:31.000,2021-10-16 10:10:07.000,268.0,3487.0,1271.0,89.0,211.0,339.0,,,lektor,conda-forge/lektor,,,https://pypi.org/project/lektor,2495.0,3412.0,https://anaconda.org/conda-forge/lektor,2020-08-27 20:53:04.977,50067.0,17.0,3.0,2020-08-20 23:40:20.000,3.2.0,6935.0,
491,tmuxp,A [tmux](https://github.com/tmux/tmux) session manager.,Command-line Tools,,https://github.com/tmux-python/tmuxp,True,20,tony/tmuxp,https://github.com/tmux-python/tmuxp,2013-08-27 05:51:11.000,2021-10-30 19:15:58.000,2021-10-30 19:15:18.000,203.0,3251.0,2666.0,61.0,56.0,223.0,MIT,tmux-python/tmuxp,tmuxp,conda-forge/tmuxp,,,https://pypi.org/project/tmuxp,,,https://anaconda.org/conda-forge/tmuxp,,,94.0,3.0,2021-10-10 15:43:57.000,1.9.2,,
492,pony,ORM that provides a generator-oriented interface to SQL.,ORM,,https://github.com/ponyorm/pony,True,20,ponyorm/pony/,https://github.com/ponyorm/pony,2013-02-08 04:56:00.000,2021-11-04 05:24:25.000,2021-02-28 21:36:46.000,201.0,2743.0,,,246.0,311.0,Apache-2.0,,,conda-forge/,2206.0,2206.0,,,,https://anaconda.org/conda-forge/,,,32.0,3.0,2020-11-23 19:13:28.000,0.7.14,,
493,SimpleCV,An open source framework for building computer vision applications.,Computer Vision,,https://github.com/sightmachine/SimpleCV,True,20,sightmachine/SimpleCV,https://github.com/sightmachine/SimpleCV,2011-08-16 18:04:07.000,2021-08-11 09:54:13.000,2015-04-07 13:42:39.000,750.0,2519.0,2625.0,104.0,73.0,253.0,BSD-3-Clause,,SimpleCV,conda-forge/SimpleCV,334.0,334.0,https://pypi.org/project/SimpleCV,,,https://anaconda.org/conda-forge/SimpleCV,,,,3.0,,,,
494,AWS Data Wrangler,Pandas on AWS.,Data Analysis,,https://github.com/awslabs/aws-data-wrangler,True,20,awslabs/aws-data-wrangler,https://github.com/awslabs/aws-data-wrangler,2019-02-26 01:39:02.000,2021-11-23 15:27:51.000,2021-11-22 19:00:17.000,369.0,2323.0,,85.0,32.0,505.0,Apache-2.0,,aws-data-wrangler,conda-forge/aws-data-wrangler,,,https://pypi.org/project/aws-data-wrangler,,3773.0,https://anaconda.org/conda-forge/aws-data-wrangler,,,84.0,2.0,2021-10-18 12:02:52.000,2.12.1,105669.0,
495,unoconv,Convert between any document format supported by LibreOffice/OpenOffice.,Specific Formats Processing,,https://github.com/unoconv/unoconv,True,20,unoconv/unoconv,https://github.com/unoconv/unoconv,2011-04-11 17:22:04.000,2021-11-12 08:35:36.000,2021-11-12 08:35:36.000,361.0,2225.0,304.0,52.0,69.0,395.0,GPL-2.0,,unoconv,conda-forge/unoconv,84.0,84.0,https://pypi.org/project/unoconv,,,https://anaconda.org/conda-forge/unoconv,,,2.0,3.0,2017-12-07 11:04:11.000,0.8.2,,
496,furl,A small Python library that makes parsing and manipulating URLs easy.,URL Manipulation,,https://github.com/gruns/furl,True,20,gruns/furl,https://github.com/gruns/furl,2011-11-17 01:08:16.000,2021-09-28 03:15:46.493,2021-09-27 21:30:40.000,120.0,2136.0,540.0,14.0,20.0,79.0,,,furl,conda-forge/furl,,,https://pypi.org/project/furl,485447.0,488292.0,https://anaconda.org/conda-forge/furl,2021-09-28 03:15:46.493,147946.0,15.0,3.0,2021-04-12 19:04:56.000,2.1.2,,
497,delorean,A library for clearing up the inconvenient truths that arise dealing with datetimes.,Date and Time,,https://github.com/myusuf3/delorean,True,20,myusuf3/delorean/,https://github.com/myusuf3/delorean,2011-09-20 03:46:19.000,2021-10-31 16:46:51.000,2020-12-06 06:18:22.000,122.0,1792.0,360.0,,25.0,36.0,MIT,,,conda-forge/,664.0,664.0,,,,https://anaconda.org/conda-forge/,,,10.0,3.0,2018-02-07 21:21:40.000,1.0.0,,
498,sandman2,Automated REST APIs for existing database-driven systems.,RESTful API,,https://github.com/jeffknupp/sandman2,True,20,jeffknupp/sandman2,https://github.com/jeffknupp/sandman2,2014-10-24 17:21:50.000,2021-11-22 17:25:28.000,2020-12-21 15:15:51.000,182.0,1762.0,250.0,23.0,27.0,52.0,Apache-2.0,,sandman2,conda-forge/sandman2,17.0,17.0,https://pypi.org/project/sandman2,399.0,399.0,https://anaconda.org/conda-forge/sandman2,,,,3.0,,,,
499,wooey,A Django app which creates automatic web UIs for Python scripts.,Admin Panels,,https://github.com/wooey/Wooey,True,20,wooey/wooey,https://github.com/wooey/Wooey,2015-03-01 16:47:05.000,2021-10-08 14:50:45.000,2021-08-09 00:34:56.000,170.0,1671.0,894.0,22.0,57.0,147.0,BSD-3-Clause,,wooey,conda-forge/wooey,31.0,31.0,https://pypi.org/project/wooey,,,https://anaconda.org/conda-forge/wooey,,,10.0,3.0,2020-04-16 02:58:59.000,0.12.0,,
500,litecli,SQLite CLI with autocompletion and syntax highlighting.,Command-line Tools,,https://github.com/dbcli/litecli,True,20,dbcli/litecli,https://github.com/dbcli/litecli,2018-05-13 14:11:49.000,2021-09-11 04:44:24.000,2021-09-11 04:44:23.000,50.0,1495.0,249.0,20.0,22.0,48.0,BSD-3-Clause,,litecli,conda-forge/litecli,124.0,124.0,https://pypi.org/project/litecli,6476.0,6476.0,https://anaconda.org/conda-forge/litecli,,,,3.0,,,,
501,orator,The Orator ORM provides a simple yet beautiful ActiveRecord implementation.,ORM,,https://github.com/sdispater/orator,True,20,sdispater/orator,https://github.com/sdispater/orator,2015-05-24 18:23:25.000,2021-07-28 03:18:31.000,2020-01-06 13:06:13.000,148.0,1303.0,505.0,31.0,127.0,182.0,MIT,,orator,conda-forge/orator,,,https://pypi.org/project/orator,11747.0,11817.0,https://anaconda.org/conda-forge/orator,2020-03-18 20:03:11.512,1405.0,14.0,3.0,2020-09-28 16:05:35.000,0.9.10,,
502,cuisine,Chef-like functionality for Fabric.,DevOps Tools,,https://github.com/sebastien/cuisine,True,20,sebastien/cuisine,https://github.com/sebastien/cuisine,2011-02-28 20:26:37.000,2021-11-16 03:23:15.000,2018-02-27 14:58:26.000,158.0,1247.0,424.0,57.0,25.0,80.0,,,cuisine,conda-forge/cuisine,144.0,144.0,https://pypi.org/project/cuisine,1909.0,1909.0,https://anaconda.org/conda-forge/cuisine,,,,3.0,,,,
503,docxtpl,Editing a docx document by jinja2 template.,Specific Formats Processing,,https://github.com/elapouya/python-docx-template,True,20,elapouya/python-docx-template,https://github.com/elapouya/python-docx-template,2015-03-12 12:52:14.000,2021-11-23 18:27:14.000,2021-10-06 13:10:06.000,276.0,1156.0,326.0,43.0,72.0,245.0,LGPL-2.1,,python-docx-template,conda-forge/python-docx-template,927.0,927.0,https://pypi.org/project/python-docx-template,,,https://anaconda.org/conda-forge/python-docx-template,,,,3.0,,,,
