,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,open_issue_count,closed_issue_count,commit_count,license,updated_github_id,dependent_project_count,github_dependent_project_count,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
279,websockets,A library for building WebSocket servers and clients with a focus on correctness and simplicity.,WebSocket,,https://github.com/python-websockets/websockets,True,31,aaugustin/websockets,https://github.com/python-websockets/websockets,2013-03-30 08:59:30.000,2023-08-02 00:22:19.000,2023-07-15 08:47:27,484.0,4673.0,69.0,25.0,1011.0,,BSD-3-Clause,python-websockets/websockets,126523.0,126523.0,websockets,conda-forge/websockets,2023-05-07 14:24:55,9.1,37.0,https://pypi.org/project/websockets,17104008.0,17131343.0,https://anaconda.org/conda-forge/websockets,2023-06-16 13:18:56.905,2186865.0,1.0,,
280,Cerberus,A lightweight and extensible data validation library.,Data Validation,,https://github.com/pyeve/cerberus,True,31,pyeve/cerberus,https://github.com/pyeve/cerberus,2012-10-10 10:03:49.000,2023-08-09 19:02:58.000,2023-08-09 19:02:54,232.0,3013.0,65.0,13.0,330.0,1145.0,ISC,,14000.0,14000.0,cerberus,conda-forge/cerberus,,,7.0,https://pypi.org/project/cerberus,4570093.0,4574136.0,https://anaconda.org/conda-forge/cerberus,2023-06-16 13:23:29.896,339693.0,2.0,,
281,schema,A library for validating Python data structures.,Data Validation,,https://github.com/keleshev/schema,True,31,keleshev/schema,https://github.com/keleshev/schema,2012-08-19 18:56:20.000,2023-06-16 16:16:09.653,2021-12-01 20:49:12,190.0,2771.0,62.0,77.0,73.0,400.0,MIT,,7073.0,7073.0,schema,conda-forge/schema,2021-12-01 20:51:57,0.7.5,11.0,https://pypi.org/project/schema,6062082.0,6064389.0,https://anaconda.org/conda-forge/schema,2023-06-16 16:16:09.653,113058.0,2.0,,
282,splinter,Open source tool for testing web applications.,Testing,,https://github.com/cobrateam/splinter,True,31,cobrateam/splinter,https://github.com/cobrateam/splinter,2010-09-18 20:59:15.000,2023-08-22 08:52:53.000,2023-08-16 02:10:10,495.0,2653.0,177.0,47.0,469.0,2217.0,BSD-3-Clause,,6462.0,6462.0,splinter,conda-forge/splinter,2023-01-17 23:34:20,0.19.0,14.0,https://pypi.org/project/splinter,77058.0,77058.0,https://anaconda.org/conda-forge/splinter,,,2.0,,
283,prospector,A tool to analyse Python code.,Code Analysis,,https://github.com/landscapeio/prospector,True,31,PyCQA/prospector,https://github.com/landscapeio/prospector,2013-08-05 07:26:30.000,2023-08-17 16:18:15.000,2023-08-11 20:46:02,161.0,1845.0,89.0,54.0,311.0,1384.0,GPL-2.0,landscapeio/prospector,4445.0,4445.0,prospector,conda-forge/prospector,2023-05-25 01:27:53,1.10.2,52.0,https://pypi.org/project/prospector,837513.0,838525.0,https://anaconda.org/conda-forge/prospector,2023-06-16 13:23:52.144,85066.0,2.0,,
284,blinker,A fast Python in-process signal/event dispatching system.,Miscellaneous,,https://github.com/pallets-eco/blinker,True,31,jek/blinker,https://github.com/pallets-eco/blinker,2013-07-03 10:32:39.000,2023-08-15 21:50:42.000,2023-08-15 21:50:41,170.0,1571.0,19.0,1.0,42.0,,MIT,pallets-eco/blinker,202598.0,202598.0,blinker,conda-forge/blinker,2023-04-12 21:45:43,1.6.2,5.0,https://pypi.org/project/blinker,22853647.0,22964517.0,https://anaconda.org/conda-forge/blinker,2023-06-16 13:16:00.745,9756642.0,2.0,,
285,django-pipeline,An asset packaging library for Django.,Web Asset Management,,https://github.com/jazzband/django-pipeline,True,31,jazzband/django-pipeline,https://github.com/jazzband/django-pipeline,2011-06-03 19:01:34.000,2023-08-30 11:06:28.000,2023-04-11 16:36:15,349.0,1474.0,175.0,116.0,326.0,1204.0,MIT,,2324.0,2324.0,django-pipeline,conda-forge/django-pipeline,2023-03-09 14:54:40,2.1.0,12.0,https://pypi.org/project/django-pipeline,89138.0,89138.0,https://anaconda.org/conda-forge/django-pipeline,,,1.0,,
286,diagrams,Diagram as Code.,Data Visualization,,https://github.com/mingrammer/diagrams,True,30,mingrammer/diagrams,https://github.com/mingrammer/diagrams,2020-02-02 15:23:24.000,2023-08-12 05:20:16.000,2023-05-22 23:51:10,1948.0,31067.0,132.0,275.0,180.0,520.0,MIT,,1130.0,1130.0,diagrams,conda-forge/diagrams,2023-01-13 01:02:27,0.23.3,39.0,https://pypi.org/project/diagrams,94859.0,99219.0,https://anaconda.org/conda-forge/diagrams,2023-06-16 19:19:05.750,170058.0,3.0,,
287,httpie,"A command line HTTP client, a user-friendly cURL replacement.",Command-line Tools,,https://github.com/httpie/cli,True,30,jakubroztocil/httpie,https://github.com/httpie/cli,2012-02-25 12:39:13.000,2023-08-06 12:35:58.000,2023-08-06 12:35:57,3586.0,29011.0,164.0,143.0,682.0,1773.0,BSD-3-Clause,httpie/cli,11.0,11.0,httpie,conda-forge/httpie,2023-05-19 21:43:34,3.2.2,45.0,https://pypi.org/project/httpie,225873.0,227543.0,https://anaconda.org/conda-forge/httpie,2023-06-16 16:08:14.893,105823.0,1.0,4889.0,
288,poetry,Python dependency management and packaging made easy.,Package Management,,https://github.com/python-poetry/poetry,True,30,sdispater/poetry,https://github.com/python-poetry/poetry,2018-02-28 15:23:47.000,2023-08-30 20:28:58.000,2023-08-30 17:57:04,1989.0,26403.0,478.0,556.0,4639.0,2940.0,MIT,python-poetry/poetry,,,poetry,conda-forge/poetry,2023-08-21 17:53:17,1.6.1,100.0,https://pypi.org/project/poetry,20011855.0,20283442.0,https://anaconda.org/conda-forge/poetry,2023-08-21 20:30:34.699,977929.0,3.0,15242927.0,
289,Zipline,A Pythonic algorithmic trading library.,Science,,https://github.com/quantopian/zipline,True,30,quantopian/zipline,https://github.com/quantopian/zipline,2012-10-19 15:50:29.000,2023-07-17 16:46:23.000,2020-10-14 16:36:49,4104.0,16433.0,159.0,321.0,658.0,6226.0,Apache-2.0,,952.0,952.0,zipline,conda-forge/zipline,2020-10-05 15:43:07,1.4.1,13.0,https://pypi.org/project/zipline,2788.0,2996.0,https://anaconda.org/conda-forge/zipline,2023-06-16 19:21:35.991,7293.0,2.0,,
290,requests-html,Pythonic HTML Parsing for Humans.,Web Content Extracting,,https://github.com/psf/requests-html,True,30,psf/requests-html,https://github.com/psf/requests-html,2018-02-24 20:11:02.000,2023-08-15 17:19:45.000,2023-04-03 17:09:56,907.0,13310.0,66.0,170.0,217.0,462.0,MIT,,11865.0,11865.0,requests-html,conda-forge/requests-html,2019-02-18 21:38:41,0.10.0,1.0,https://pypi.org/project/requests-html,670800.0,671112.0,https://anaconda.org/conda-forge/requests-html,2023-06-16 19:26:35.142,8127.0,1.0,,
291,beets,A music library manager and [MusicBrainz](https://musicbrainz.org/) tagger.,Audio,,https://github.com/beetbox/beets,True,30,beetbox/beets,https://github.com/beetbox/beets,2010-08-09 23:17:20.000,2023-08-31 07:28:04.000,2023-08-27 19:07:13,1731.0,11861.0,538.0,491.0,2127.0,11273.0,MIT,,342.0,342.0,beets,conda-forge/beets,2021-11-27 16:44:38,1.6.0,33.0,https://pypi.org/project/beets,1938.0,2075.0,https://anaconda.org/conda-forge/beets,2023-06-18 08:43:08.979,529.0,1.0,8621.0,
292,py-spy,A sampling profiler for Python programs. Written in Rust.,Debugging Tools,,https://github.com/benfred/py-spy,True,30,benfred/py-spy,https://github.com/benfred/py-spy,2018-08-01 02:22:15.000,2023-08-29 01:24:14.000,2023-08-03 21:07:38,360.0,10762.0,34.0,120.0,188.0,475.0,MIT,,2972.0,2972.0,py-spy,conda-forge/py-spy,2022-09-07 21:58:56,0.3.14,20.0,https://pypi.org/project/py-spy,2992265.0,3002764.0,https://anaconda.org/conda-forge/py-spy,2023-06-16 16:18:45.113,470118.0,1.0,13723.0,
293,thumbor,"A smart imaging service. It enables on-demand crop, re-sizing and flipping of images.",Image Processing,,https://github.com/thumbor/thumbor,True,30,thumbor/thumbor,https://github.com/thumbor/thumbor,2011-03-16 17:30:05.000,2023-07-30 11:46:51.000,2023-07-01 09:52:57,788.0,9609.0,197.0,4.0,949.0,2400.0,MIT,,341.0,341.0,thumbor,conda-forge/thumbor,2023-07-07 06:29:27,7.5.2,100.0,https://pypi.org/project/thumbor,10270.0,10270.0,https://anaconda.org/conda-forge/thumbor,,,1.0,,
294,pattern,A web mining module.,Natural Language Processing,,https://github.com/clips/pattern,True,30,clips/pattern,https://github.com/clips/pattern,2011-05-03 15:29:01.000,2023-07-12 09:12:48.000,2020-04-25 12:40:40,1491.0,8535.0,30.0,129.0,76.0,1434.0,BSD-3-Clause,,1624.0,1624.0,pattern,conda-forge/pattern,,,1.0,https://pypi.org/project/pattern,562469.0,562789.0,https://anaconda.org/conda-forge/pattern,2023-06-16 16:18:03.754,14402.0,2.0,89.0,
295,django-debug-toolbar,Display various debug information for Django.,Debugging Tools,,https://github.com/jazzband/django-debug-toolbar,True,30,jazzband/django-debug-toolbar,https://github.com/jazzband/django-debug-toolbar,2008-08-28 06:58:04.000,2023-08-30 16:01:57.000,2023-08-30 16:01:57,893.0,7612.0,275.0,68.0,790.0,,BSD-3-Clause,,76318.0,76318.0,django-debug-toolbar,conda-forge/django-debug-toolbar,2023-08-11 01:35:07,4.2,29.0,https://pypi.org/project/django-debug-toolbar,2079339.0,2084155.0,https://anaconda.org/conda-forge/django-debug-toolbar,2023-08-11 14:26:20.726,168556.0,1.0,212.0,
296,boltons,A set of pure-Python utilities.,Miscellaneous,,https://github.com/mahmoud/boltons,True,30,mahmoud/boltons,https://github.com/mahmoud/boltons,2013-02-20 06:17:12.000,2023-07-25 05:55:45.000,2023-05-06 17:25:38,337.0,6258.0,85.0,52.0,102.0,1519.0,,,5091.0,5091.0,boltons,conda-forge/boltons,2022-12-08 09:31:16,21.0.0,19.0,https://pypi.org/project/boltons,3272111.0,3307663.0,https://anaconda.org/conda-forge/boltons,2023-06-16 13:16:27.865,3093059.0,3.0,25.0,
297,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/py-pdf/pypdf,True,30,mstamy2/PyPDF2,https://github.com/py-pdf/pypdf,2012-01-06 17:13:38.000,2023-08-31 11:36:47.000,2023-08-31 11:31:53,1114.0,6216.0,199.0,55.0,807.0,,,py-pdf/pypdf,10495.0,10495.0,PyPDF2,conda-forge/PyPDF2,2023-08-27 08:40:39,3.15.4,80.0,https://pypi.org/project/PyPDF2,3977910.0,3983147.0,https://anaconda.org/conda-forge/PyPDF2,2023-06-16 13:17:51.041,450460.0,2.0,,
298,django-crispy-forms,A Django app which lets you create beautiful forms in a very elegant and DRY way.,Forms,,https://github.com/django-crispy-forms/django-crispy-forms,True,30,django-crispy-forms/django-crispy-forms,https://github.com/django-crispy-forms/django-crispy-forms,2011-11-01 11:48:03.000,2023-08-14 07:00:58.000,2023-08-14 07:00:58,692.0,4770.0,225.0,54.0,623.0,,MIT,,125705.0,125705.0,django-crispy-forms,conda-forge/django-crispy-forms,2023-02-13 19:12:03,2.0,22.0,https://pypi.org/project/django-crispy-forms,741276.0,742435.0,https://anaconda.org/conda-forge/django-crispy-forms,2023-06-16 13:22:16.156,83515.0,2.0,,
299,mimesis,is a Python library that help you generate fake data.,Testing,,https://github.com/lk-geimfari/mimesis,True,30,lk-geimfari/mimesis,https://github.com/lk-geimfari/mimesis,2016-09-09 21:41:22.000,2023-08-31 10:21:00.000,2023-08-26 09:29:39,305.0,4026.0,116.0,6.0,312.0,2529.0,MIT,,1453.0,1453.0,mimesis,conda-forge/mimesis,2023-08-19 20:40:36,11.1.0,51.0,https://pypi.org/project/mimesis,119301.0,123324.0,https://anaconda.org/conda-forge/mimesis,2023-08-19 22:03:10.196,148696.0,2.0,466.0,
300,PythonNet,Python Integration with the .NET Common Language Runtime (CLR).,Microsoft Windows,,https://github.com/pythonnet/pythonnet,True,30,pythonnet/pythonnet,https://github.com/pythonnet/pythonnet,2013-11-27 13:42:20.000,2023-08-29 19:56:23.011,2023-08-29 15:23:31,563.0,3931.0,100.0,109.0,1246.0,1970.0,MIT,,1719.0,1719.0,pythonnet,conda-forge/pythonnet,2023-08-29 15:30:47,3.0.2,23.0,https://pypi.org/project/pythonnet,186522.0,188653.0,https://anaconda.org/conda-forge/pythonnet,2023-08-29 19:56:23.011,79998.0,1.0,2598.0,
301,django-haystack,Modular search for Django.,Search,,https://github.com/django-haystack/django-haystack,True,30,django-haystack/django-haystack,https://github.com/django-haystack/django-haystack,2009-01-29 20:23:57.000,2023-08-29 16:02:19.000,2023-08-29 09:33:38,1212.0,3469.0,210.0,429.0,746.0,1844.0,,,9186.0,9186.0,django-haystack,conda-forge/django-haystack,2021-08-27 00:27:32,3.1.0,11.0,https://pypi.org/project/django-haystack,105143.0,105231.0,https://anaconda.org/conda-forge/django-haystack,2023-06-16 16:08:42.206,5550.0,1.0,,
302,PynamoDB,A Pythonic interface for [Amazon DynamoDB](https://aws.amazon.com/dynamodb/).,ORM,,https://github.com/pynamodb/PynamoDB,True,30,pynamodb/PynamoDB,https://github.com/pynamodb/PynamoDB,2014-01-20 02:18:35.000,2023-08-29 14:48:51.000,2023-07-18 05:37:13,408.0,2251.0,104.0,209.0,363.0,821.0,MIT,,1492.0,1492.0,PynamoDB,conda-forge/PynamoDB,2023-04-26 00:01:37,5.5.0,60.0,https://pypi.org/project/PynamoDB,2087678.0,2095488.0,https://anaconda.org/conda-forge/PynamoDB,2023-06-16 16:16:19.847,374883.0,2.0,,
303,napalm,Cross-vendor API to manipulate network devices.,Network Virtualization,,https://github.com/napalm-automation/napalm,True,30,napalm-automation/napalm,https://github.com/napalm-automation/napalm,2015-03-23 14:43:45.000,2023-08-30 12:24:23.000,2023-08-23 17:46:43,518.0,2102.0,199.0,136.0,475.0,5164.0,Apache-2.0,,1450.0,1450.0,napalm,conda-forge/napalm,2023-05-23 17:43:40,4.1.0,37.0,https://pypi.org/project/napalm,43846.0,43846.0,https://anaconda.org/conda-forge/napalm,,,1.0,,
304,shortuuid,"A generator library for concise, unambiguous and URL-safe UUIDs.",Text Processing,,https://github.com/skorokithakis/shortuuid,True,30,skorokithakis/shortuuid,https://github.com/skorokithakis/shortuuid,2011-01-08 13:00:43.000,2023-06-16 16:09:52.924,2023-02-25 23:08:33,106.0,1899.0,33.0,,60.0,172.0,BSD-3-Clause,,19050.0,19050.0,shortuuid,conda-forge/shortuuid,2020-03-06 11:40:22,1.0.0,11.0,https://pypi.org/project/shortuuid,2910044.0,2916786.0,https://anaconda.org/conda-forge/shortuuid,2023-06-16 16:09:52.924,397785.0,2.0,,
305,voluptuous,A Python data validation library.,Data Validation,,https://github.com/alecthomas/voluptuous,True,30,alecthomas/voluptuous,https://github.com/alecthomas/voluptuous,2010-07-15 09:55:10.000,2023-07-04 11:52:18.000,2023-07-04 11:52:18,203.0,1781.0,91.0,41.0,201.0,464.0,BSD-3-Clause,,13924.0,13924.0,voluptuous,conda-forge/voluptuous,2022-04-07 15:40:18,0.13.1,12.0,https://pypi.org/project/voluptuous,2378082.0,2381774.0,https://anaconda.org/conda-forge/voluptuous,2023-06-16 13:24:19.491,313875.0,3.0,,
306,httplib2,Comprehensive HTTP client library.,HTTP Clients,,https://github.com/httplib2/httplib2,True,30,httplib2/httplib2,https://github.com/httplib2/httplib2,2016-03-02 22:59:52.000,2023-06-16 13:17:06.741,2023-03-21 22:23:06,183.0,473.0,77.0,47.0,68.0,551.0,,,158042.0,158042.0,httplib2,conda-forge/httplib2,,,28.0,https://pypi.org/project/httplib2,30635872.0,30666173.0,https://anaconda.org/conda-forge/httplib2,2023-06-16 13:17:06.741,2666510.0,3.0,,
307,TheAlgorithms,All Algorithms implemented in Python.,Algorithms and Design Patterns,,https://github.com/TheAlgorithms/Python,True,29,TheAlgorithms/Python,https://github.com/TheAlgorithms/Python,2016-07-16 09:44:01.000,2023-08-31 13:16:29.000,2023-08-29 13:18:10,39981.0,167323.0,1030.0,26.0,1268.0,2912.0,MIT,,2.0,2.0,Python,conda-forge/Python,,,100.0,https://pypi.org/project/Python,,2734912.0,https://anaconda.org/conda-forge/Python,2023-08-30 15:01:21.160,103926691.0,1.0,,
308,thefuck,Correcting your previous console command.,Command-line Tools,,https://github.com/nvbn/thefuck,True,29,nvbn/thefuck,https://github.com/nvbn/thefuck,2015-04-08 15:08:04.000,2023-08-21 03:32:03.000,2023-07-30 20:22:37,3274.0,79169.0,195.0,225.0,458.0,1650.0,MIT,,447.0,447.0,thefuck,conda-forge/thefuck,2022-01-02 22:17:40,3.32,17.0,https://pypi.org/project/thefuck,5010.0,5010.0,https://anaconda.org/conda-forge/thefuck,,,2.0,,
309,pyenv,Simple Python version management.,Environment Management,,https://github.com/pyenv/pyenv,True,29,pyenv/pyenv,https://github.com/pyenv/pyenv,2012-08-31 06:57:52.000,2023-08-30 18:16:25.000,2023-08-30 18:16:25,2780.0,33157.0,424.0,30.0,1601.0,3156.0,MIT,,11.0,11.0,pyenv,conda-forge/pyenv,2023-08-27 08:30:07,2.3.25,81.0,https://pypi.org/project/pyenv,9890.0,9890.0,https://anaconda.org/conda-forge/pyenv,,,3.0,,
310,annoy,Approximate Nearest Neighbors in C++/Python optimized for memory usage.,Recommender Systems,,https://github.com/spotify/annoy,True,29,spotify/annoy,https://github.com/spotify/annoy,2013-04-01 20:29:40.000,2023-08-20 17:38:53.000,2023-08-20 17:38:53,1086.0,11837.0,88.0,48.0,339.0,,Apache-2.0,,3124.0,3124.0,annoy,conda-forge/annoy,2023-06-14 16:34:48,1.17.3,20.0,https://pypi.org/project/annoy,989354.0,989354.0,https://anaconda.org/conda-forge/annoy,,,1.0,,
311,flower,Real-time monitor and web admin for Celery.,Admin Panels,,https://github.com/mher/flower,True,29,mher/flower,https://github.com/mher/flower,2012-07-08 13:35:09.000,2023-08-13 18:15:17.374,2023-07-04 14:13:43,966.0,5834.0,205.0,80.0,809.0,1349.0,,,14365.0,14365.0,flower,conda-forge/flower,,,12.0,https://pypi.org/project/flower,1938754.0,1943392.0,https://anaconda.org/conda-forge/flower,2023-08-13 18:15:17.374,171625.0,2.0,,
312,transitions,"A lightweight, object-oriented finite state machine implementation.",Algorithms and Design Patterns,,https://github.com/pytransitions/transitions,True,29,pytransitions/transitions,https://github.com/pytransitions/transitions,2014-10-12 20:59:09.000,2023-07-02 15:22:48.000,2023-01-06 09:03:57,501.0,4989.0,75.0,14.0,420.0,998.0,MIT,,3143.0,3143.0,transitions,conda-forge/transitions,2022-09-02 09:45:38,0.9.0,30.0,https://pypi.org/project/transitions,521591.0,531854.0,https://anaconda.org/conda-forge/transitions,2023-06-16 16:15:31.911,513184.0,1.0,,
313,PyWin32,Python Extensions for Windows.,Microsoft Windows,,https://github.com/mhammond/pywin32,True,29,mhammond/pywin32,https://github.com/mhammond/pywin32,2017-01-28 11:15:56.752,2023-08-23 01:45:47.000,2023-08-17 19:42:26,753.0,4494.0,90.0,479.0,1313.0,,,,140470.0,140470.0,pywin32,conda-forge/pywin32,2023-03-26 00:18:37,b306,15.0,https://pypi.org/project/pywin32,4847155.0,4910149.0,https://anaconda.org/conda-forge/pywin32,2023-06-16 13:22:56.079,4240887.0,3.0,633281.0,
314,lightfm,A Python implementation of a number of popular recommendation algorithms.,Recommender Systems,,https://github.com/lyst/lightfm,True,29,lyst/lightfm,https://github.com/lyst/lightfm,2015-07-30 08:34:00.000,2023-08-27 19:16:02.000,2023-04-30 18:36:20,657.0,4409.0,47.0,134.0,356.0,483.0,Apache-2.0,,1185.0,1185.0,lightfm,conda-forge/lightfm,2023-03-20 04:08:46,1.17,9.0,https://pypi.org/project/lightfm,498415.0,500861.0,https://anaconda.org/conda-forge/lightfm,2023-06-16 16:08:40.466,163931.0,1.0,,
315,grequests,requests + gevent for asynchronous HTTP requests.,HTTP Clients,,https://github.com/spyoungtech/grequests,True,29,spyoungtech/grequests,https://github.com/spyoungtech/grequests,2012-05-10 21:50:15.000,2023-06-16 13:16:57.269,2023-06-08 00:01:30,297.0,4291.0,28.0,5.0,116.0,89.0,BSD-2-Clause,,3992.0,3992.0,grequests,conda-forge/grequests,2023-06-08 00:04:06,0.7.0,4.0,https://pypi.org/project/grequests,272437.0,273427.0,https://anaconda.org/conda-forge/grequests,2023-06-16 13:16:57.269,82238.0,3.0,3.0,
316,plotnine,A grammar of graphics for Python based on ggplot2.,Data Visualization,,https://github.com/has2k1/plotnine,True,29,has2k1/plotnine,https://github.com/has2k1/plotnine,2017-04-24 19:00:44.000,2023-08-23 19:57:43.000,2023-08-08 07:57:53,197.0,3545.0,103.0,68.0,502.0,,MIT,,5675.0,5675.0,plotnine,conda-forge/plotnine,2023-07-21 09:35:29,0.12.2,15.0,https://pypi.org/project/plotnine,1516547.0,1524334.0,https://anaconda.org/conda-forge/plotnine,2023-07-31 20:56:37.934,295940.0,3.0,,
317,keyboard,Hook and simulate global keyboard events on Windows and Linux.,Hardware,,https://github.com/boppreh/keyboard,True,29,boppreh/keyboard,https://github.com/boppreh/keyboard,2013-05-07 22:55:07.000,2023-06-16 19:26:23.252,2023-01-31 21:17:34,400.0,3478.0,41.0,354.0,192.0,775.0,MIT,,12285.0,12285.0,keyboard,conda-forge/keyboard,2020-03-23 21:46:31,0.13.5,23.0,https://pypi.org/project/keyboard,171636.0,172474.0,https://anaconda.org/conda-forge/keyboard,2023-06-16 19:26:23.252,21794.0,2.0,,
318,asciimatics,A package to create full-screen text UIs (from interactive forms to ASCII animations).,Command-line Interface Development,,https://github.com/peterbrittain/asciimatics,True,29,peterbrittain/asciimatics,https://github.com/peterbrittain/asciimatics,2015-04-15 20:18:41.000,2023-08-04 16:18:27.000,2023-08-04 16:18:00,243.0,3388.0,43.0,24.0,266.0,1099.0,Apache-2.0,,898.0,898.0,asciimatics,conda-forge/asciimatics,2022-04-23 14:56:04,1.14.0,10.0,https://pypi.org/project/asciimatics,64090.0,66282.0,https://anaconda.org/conda-forge/asciimatics,2023-06-16 16:08:33.392,140339.0,2.0,,
