,name,description,category,resource,homepage,show,projectrank,github_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,star_count,contributor_count,closed_issue_count,commit_count,license,open_issue_count,updated_github_id,pypi_id,conda_id,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,github_release_downloads,trending
438,pyinfra,A versatile CLI tools and python libraries to automate infrastructure.,DevOps Tools,,https://github.com/Fizzadar/pyinfra,True,24,Fizzadar/pyinfra,https://github.com/Fizzadar/pyinfra,2014-10-19 19:37:45.000,2023-04-05 11:44:55.000,2023-03-16 19:23:33,304.0,2250.0,88.0,534.0,,MIT,122.0,,pyinfra,conda-forge/pyinfra,2023-01-29 21:11:25,2.6.2,92.0,75.0,75.0,https://pypi.org/project/pyinfra,17806.0,17938.0,https://anaconda.org/conda-forge/pyinfra,2023-01-21 17:27:41.517,660.0,3.0,,
439,PyTorch-NLP,A toolkit enabling rapid deep learning NLP prototyping for research.,Natural Language Processing,,https://github.com/PetrochukM/PyTorch-NLP,True,24,PetrochukM/PyTorch-NLP,https://github.com/PetrochukM/PyTorch-NLP,2018-02-25 05:00:36.000,2022-07-16 23:44:23.000,2021-07-10 15:56:42,254.0,2163.0,18.0,49.0,447.0,BSD-3-Clause,20.0,,PyTorch-NLP,conda-forge/PyTorch-NLP,2019-11-04 05:16:00,0.5.0,5.0,512.0,512.0,https://pypi.org/project/PyTorch-NLP,9067.0,9067.0,https://anaconda.org/conda-forge/PyTorch-NLP,,,2.0,,
440,polyglot,Natural language pipeline supporting hundreds of languages.,Natural Language Processing,,https://github.com/aboSamoor/polyglot,True,24,aboSamoor/polyglot,https://github.com/aboSamoor/polyglot,2014-06-30 02:07:45.000,2023-02-24 18:44:15.000,2020-09-22 22:35:28,316.0,2137.0,26.0,68.0,271.0,,150.0,,polyglot,conda-forge/polyglot,,,,959.0,959.0,https://pypi.org/project/polyglot,63193.0,63193.0,https://anaconda.org/conda-forge/polyglot,,,2.0,,
441,django-rules,"A tiny but powerful app providing object-level permissions to Django, without requiring a database.",Permissions,,https://github.com/dfunckt/django-rules,True,24,dfunckt/django-rules,https://github.com/dfunckt/django-rules,2014-03-06 20:46:57.000,2023-02-26 05:02:22.000,2023-02-23 16:06:08,129.0,1616.0,28.0,83.0,195.0,MIT,24.0,,django-rules,conda-forge/django-rules,2022-03-23 08:53:01,3.3.0,20.0,1235.0,1235.0,https://pypi.org/project/django-rules,288.0,288.0,https://anaconda.org/conda-forge/django-rules,,,3.0,,
442,pybuilder,A continuous build tool written in pure Python.,Build Tools,,https://github.com/pybuilder/pybuilder,True,24,pybuilder/pybuilder,https://github.com/pybuilder/pybuilder,2012-07-23 11:38:06.000,2023-02-25 17:42:34.000,2023-02-25 17:42:34,238.0,1519.0,39.0,419.0,1421.0,Apache-2.0,82.0,,pybuilder,conda-forge/pybuilder,2022-11-04 02:55:01,0.13.8,9.0,,,https://pypi.org/project/pybuilder,20110.0,20882.0,https://anaconda.org/conda-forge/pybuilder,2023-02-22 05:27:45.894,38617.0,1.0,,
443,streamparse,Run Python code against real-time streams of data via [Apache Storm](http://storm.apache.org/).,Distributed Computing,,https://github.com/Parsely/streamparse,True,24,Parsely/streamparse,https://github.com/Parsely/streamparse,2014-05-02 20:33:50.000,2023-03-31 14:25:45.000,2022-07-18 20:04:25,213.0,1480.0,43.0,264.0,1071.0,Apache-2.0,62.0,,streamparse,conda-forge/streamparse,2022-01-10 21:46:17,4.1.2,44.0,57.0,57.0,https://pypi.org/project/streamparse,2639.0,2639.0,https://anaconda.org/conda-forge/streamparse,,,3.0,,
444,cassandra-driver,The Python Driver for Apache Cassandra.,Database Drivers,,https://github.com/datastax/python-driver,True,24,datastax/python-driver,https://github.com/datastax/python-driver,2013-07-08 19:02:31.000,2023-04-10 21:19:40.000,2023-04-08 15:59:51,449.0,1325.0,189.0,,5991.0,Apache-2.0,,,python-driver,conda-forge/python-driver,,,,4815.0,4815.0,https://pypi.org/project/python-driver,18.0,18.0,https://anaconda.org/conda-forge/python-driver,,,3.0,,
445,nose2,"The successor to `nose`, based on `unittest2`.",Testing,,https://github.com/nose-devs/nose2,True,24,nose-devs/nose2,https://github.com/nose-devs/nose2,2011-12-14 15:33:15.000,2023-04-03 20:36:15.000,2023-04-03 20:36:12,126.0,746.0,74.0,211.0,,,54.0,,nose2,conda-forge/nose2,,,5.0,23015.0,23015.0,https://pypi.org/project/nose2,646866.0,648370.0,https://anaconda.org/conda-forge/nose2,2020-02-02 06:02:02.004,88746.0,3.0,,
446,ZODB,A native object database for Python. A key-value and object graph database.,Database,,https://github.com/zopefoundation/ZODB,True,24,zopefoundation/ZODB,https://github.com/zopefoundation/ZODB,2012-12-28 17:47:39.000,2023-04-13 09:21:19.000,2023-03-28 07:24:46,81.0,599.0,118.0,96.0,4961.0,,61.0,,ZODB,conda-forge/ZODB,,,7.0,1026.0,1026.0,https://pypi.org/project/ZODB,59642.0,60424.0,https://anaconda.org/conda-forge/ZODB,2022-11-09 14:39:52.371,54798.0,3.0,,
447,python-rapidjson,A Python wrapper around [RapidJSON](https://github.com/Tencent/rapidjson).,Serialization,,https://github.com/python-rapidjson/python-rapidjson,True,24,python-rapidjson/python-rapidjson,https://github.com/python-rapidjson/python-rapidjson,2015-09-09 04:02:42.000,2023-03-20 18:04:24.000,2023-03-15 12:18:18,42.0,474.0,22.0,92.0,689.0,,12.0,,python-rapidjson,conda-forge/python-rapidjson,,,21.0,3821.0,3821.0,https://pypi.org/project/python-rapidjson,930748.0,946241.0,https://anaconda.org/conda-forge/python-rapidjson,2023-03-15 18:33:33.705,1162018.0,2.0,,
448,audioread,Cross-library (GStreamer + Core Audio + MAD + FFmpeg) audio decoding.,Audio,,https://github.com/beetbox/audioread,True,24,beetbox/audioread,https://github.com/beetbox/audioread,2011-11-08 19:53:18.000,2022-11-18 23:21:26.000,2022-11-18 23:21:14,100.0,434.0,23.0,52.0,,MIT,32.0,,audioread,conda-forge/audioread,,,6.0,12082.0,12082.0,https://pypi.org/project/audioread,1449761.0,1457299.0,https://anaconda.org/conda-forge/audioread,2022-10-29 09:59:12.158,610641.0,2.0,,
449,caffe,A fast open framework for deep learning..,Deep Learning,,https://github.com/BVLC/caffe,True,23,BVLC/caffe,https://github.com/BVLC/caffe,2013-09-12 18:39:48.000,2023-03-22 00:02:19.000,2020-02-13 07:20:36,13812.0,33240.0,314.0,3892.0,4156.0,,895.0,,caffe,conda-forge/caffe,2017-04-18 18:48:04,1.0,14.0,,,https://pypi.org/project/caffe,,1281.0,https://anaconda.org/conda-forge/caffe,2020-06-27 15:23:34.354,107628.0,3.0,,
450,sqlmap,Automatic SQL injection and database takeover tool.,Penetration Testing,,https://github.com/sqlmapproject/sqlmap,True,23,sqlmapproject/sqlmap,https://github.com/sqlmapproject/sqlmap,2012-06-26 09:52:15.000,2023-04-11 12:19:54.000,2023-04-11 12:19:39,5015.0,26697.0,125.0,4863.0,10062.0,,52.0,,sqlmap,conda-forge/sqlmap,2023-01-02 22:32:55,1.7,8.0,,,https://pypi.org/project/sqlmap,7395.0,7395.0,https://anaconda.org/conda-forge/sqlmap,,,1.0,,
451,MicroPython,A lean and efficient Python programming language implementation.,Implementations,,https://github.com/micropython/micropython,True,23,micropython/micropython,https://github.com/micropython/micropython,2013-12-20 11:47:07.000,2023-04-13 13:45:55.000,2023-04-12 15:01:25,4666.0,16302.0,564.0,3432.0,14626.0,,1262.0,,micropython,conda-forge/micropython,2022-06-16 06:19:58,1.19,13.0,,,https://pypi.org/project/micropython,,1190.0,https://anaconda.org/conda-forge/micropython,2022-06-17 06:36:09.696,12640.0,1.0,59485.0,
452,fabric,"A simple, Pythonic tool for remote execution and deployment.",DevOps Tools,,https://github.com/fabric/fabric,True,23,fabric/fabric,https://github.com/fabric/fabric,2009-05-01 01:14:24.000,2023-04-12 17:28:48.000,2023-02-16 19:28:55,1718.0,13974.0,19.0,1299.0,,BSD-2-Clause,407.0,,fabric,conda-forge/fabric,,,9.0,,,https://pypi.org/project/fabric,3484069.0,3484842.0,https://anaconda.org/conda-forge/fabric,2023-01-22 21:45:38.236,61857.0,3.0,,
453,howdoi,Instant coding answers via the command line.,Command-line Tools,,https://github.com/gleitz/howdoi,True,23,gleitz/howdoi,https://github.com/gleitz/howdoi,2012-11-22 08:49:24.000,2023-01-26 01:10:41.000,2023-01-26 01:06:08,838.0,9974.0,83.0,246.0,975.0,MIT,9.0,,howdoi,conda-forge/howdoi,,,,453.0,453.0,https://pypi.org/project/howdoi,4026.0,4026.0,https://anaconda.org/conda-forge/howdoi,,,3.0,,
454,pyre-check,Performant type checking.,Code Analysis,,https://github.com/facebook/pyre-check,True,23,facebook/pyre-check,https://github.com/facebook/pyre-check,2017-11-10 17:31:36.000,2023-04-13 02:12:51.000,2023-04-13 02:09:28,394.0,6307.0,239.0,235.0,,MIT,109.0,,pyre-check,conda-forge/pyre-check,2023-02-14 00:24:14,0.9.18,11.0,,,https://pypi.org/project/pyre-check,63008.0,63008.0,https://anaconda.org/conda-forge/pyre-check,,,3.0,,
455,snownlp,A library for processing Chinese text.,Natural Language Processing,,https://github.com/isnowfy/snownlp,True,23,isnowfy/snownlp,https://github.com/isnowfy/snownlp,2013-11-26 11:46:56.000,2021-09-07 13:14:35.358,2020-01-19 02:39:03,1331.0,6053.0,8.0,65.0,57.0,MIT,40.0,,snownlp,conda-forge/snownlp,,,1.0,1115.0,1115.0,https://pypi.org/project/snownlp,10243.0,10335.0,https://anaconda.org/conda-forge/snownlp,2021-09-07 13:14:35.358,1759.0,3.0,,
456,PyPDF2,"A library capable of splitting, merging and transforming PDF pages.",Specific Formats Processing,,https://github.com/py-pdf/pypdf,True,23,mstamy2/PyPDF2,https://github.com/py-pdf/pypdf,2012-01-06 17:13:38.000,2023-04-11 21:20:27.000,2023-04-10 09:21:58,1054.0,5504.0,175.0,670.0,,,50.0,py-pdf/pypdf,PyPDF2,conda-forge/PyPDF2,2023-04-09 20:28:54,3.7.1,63.0,,,https://pypi.org/project/PyPDF2,4530196.0,4534813.0,https://anaconda.org/conda-forge/PyPDF2,2022-10-29 06:24:18.205,378600.0,3.0,,-6.0
457,django-xadmin,Drop-in replacement of Django admin comes with lots of goodies.,Admin Panels,,https://github.com/sshwsfc/xadmin,True,23,sshwsfc/xadmin,https://github.com/sshwsfc/xadmin,2012-11-19 06:21:50.000,2022-12-03 13:57:05.000,2019-04-03 03:05:04,1376.0,4688.0,51.0,198.0,1296.0,BSD-3-Clause,369.0,,xadmin,conda-forge/xadmin,,,1.0,795.0,795.0,https://pypi.org/project/xadmin,352.0,352.0,https://anaconda.org/conda-forge/xadmin,,,3.0,,
458,elasticsearch-dsl-py,The official high-level Python client for Elasticsearch.,Search,,https://github.com/elastic/elasticsearch-dsl-py,True,23,elastic/elasticsearch-dsl-py,https://github.com/elastic/elasticsearch-dsl-py,2014-03-05 16:19:39.000,2023-03-20 14:09:46.000,2023-03-01 20:59:31,759.0,3636.0,129.0,1144.0,,Apache-2.0,121.0,,elasticsearch-dsl-py,conda-forge/elasticsearch-dsl-py,2023-03-01 21:00:10,7.4.1,3.0,8811.0,8811.0,https://pypi.org/project/elasticsearch-dsl-py,,5.0,https://anaconda.org/conda-forge/elasticsearch-dsl-py,,,3.0,164.0,
459,python-docx,"Reads, queries and modifies Microsoft Word 2007/2008 docx files.",Specific Formats Processing,,https://github.com/python-openxml/python-docx,True,23,python-openxml/python-docx,https://github.com/python-openxml/python-docx,2013-10-15 14:50:41.000,2023-03-27 04:50:18.000,2021-05-15 21:39:29,858.0,3561.0,14.0,519.0,979.0,MIT,509.0,,python-docx,conda-forge/python-docx,,,6.0,,,https://pypi.org/project/python-docx,3277418.0,3279180.0,https://anaconda.org/conda-forge/python-docx,2021-05-27 13:13:56.999,140983.0,3.0,,
460,textract,"Extract text from any document, Word, PowerPoint, PDFs, etc.",Web Content Extracting,,https://github.com/deanmalmgren/textract,True,23,deanmalmgren/textract,https://github.com/deanmalmgren/textract,2014-07-03 20:36:59.000,2023-04-03 14:05:07.000,2022-03-10 10:33:50,497.0,3447.0,40.0,129.0,585.0,MIT,93.0,,textract,conda-forge/textract,2021-08-21 17:09:22,1.6.4,16.0,,,https://pypi.org/project/textract,133048.0,133294.0,https://anaconda.org/conda-forge/textract,2022-03-10 14:00:02.289,19482.0,2.0,,
461,Flexx,"Flexx is a pure Python toolkit for creating GUI's, that uses web technology for its rendering.",GUI Development,,https://github.com/flexxui/flexx,True,23,zoofIO/flexx,https://github.com/flexxui/flexx,2014-09-03 08:38:00.000,2022-07-22 16:41:15.000,2022-07-22 16:41:15,255.0,3124.0,37.0,358.0,1938.0,BSD-2-Clause,89.0,flexxui/flexx,flexx,conda-forge/flexx,,,12.0,122.0,122.0,https://pypi.org/project/flexx,596.0,1795.0,https://anaconda.org/conda-forge/flexx,2022-04-12 22:15:39.560,97183.0,3.0,,
462,factory_boy,A test fixtures replacement for Python.,Testing,,https://github.com/FactoryBoy/factory_boy,True,23,FactoryBoy/factory_boy,https://github.com/FactoryBoy/factory_boy,2011-05-11 08:26:59.000,2023-04-07 11:52:08.000,2023-03-28 16:47:46,360.0,3077.0,126.0,378.0,967.0,MIT,163.0,,factory_boy,conda-forge/factory_boy,,,10.0,,,https://pypi.org/project/factory_boy,2607828.0,2609352.0,https://anaconda.org/conda-forge/factory_boy,2021-10-26 21:47:41.376,120461.0,3.0,,
463,django-shop,A Django based shop system.,E-commerce,,https://github.com/awesto/django-shop,True,23,awesto/django-shop,https://github.com/awesto/django-shop,2010-11-19 11:15:48.000,2022-04-08 09:00:09.000,2021-02-28 18:04:57,953.0,2987.0,96.0,292.0,5402.0,BSD-3-Clause,86.0,,django-shop,conda-forge/django-shop,,,,214.0,214.0,https://pypi.org/project/django-shop,7474.0,7474.0,https://anaconda.org/conda-forge/django-shop,,,2.0,,
464,sortedcontainers,Fast and pure-Python implementation of sorted collections.,Algorithms and Design Patterns,,https://github.com/grantjenks/python-sortedcontainers,True,23,grantjenks/python-sortedcontainers,https://github.com/grantjenks/python-sortedcontainers,2014-02-24 17:44:20.000,2023-02-09 15:51:10.000,2022-11-06 04:14:47,184.0,2916.0,23.0,152.0,635.0,,16.0,,python-sortedcontainers,conda-forge/python-sortedcontainers,2019-03-05 21:20:36,2.1.0,1.0,107395.0,107395.0,https://pypi.org/project/python-sortedcontainers,,,https://anaconda.org/conda-forge/python-sortedcontainers,,,3.0,,
465,django-oauth-toolkit,OAuth 2 goodies for Django.,Authentication,,https://github.com/jazzband/django-oauth-toolkit,True,23,evonove/django-oauth-toolkit,https://github.com/jazzband/django-oauth-toolkit,2013-05-20 15:46:18.000,2023-04-03 22:07:26.000,2023-04-03 22:07:25,693.0,2785.0,225.0,593.0,1243.0,,158.0,jazzband/django-oauth-toolkit,django-oauth-toolkit,conda-forge/django-oauth-toolkit,2022-10-18 16:40:45,2.2.0,25.0,,,https://pypi.org/project/django-oauth-toolkit,437664.0,437664.0,https://anaconda.org/conda-forge/django-oauth-toolkit,,,3.0,,
466,vidgear,Most Powerful multi-threaded Video Processing framework.,Video,,https://github.com/abhiTronix/vidgear,True,23,abhiTronix/vidgear,https://github.com/abhiTronix/vidgear,2019-03-17 02:42:42.000,2023-01-26 05:17:02.000,2023-01-26 03:44:01,217.0,2726.0,13.0,249.0,995.0,Apache-2.0,3.0,,vidgear,conda-forge/vidgear,2023-01-26 04:30:59,idgear-0.3.0,19.0,370.0,370.0,https://pypi.org/project/vidgear,4968.0,4983.0,https://anaconda.org/conda-forge/vidgear,,,1.0,774.0,
467,SimpleCV,An open source framework for building computer vision applications.,Computer Vision,,https://github.com/sightmachine/SimpleCV,True,23,sightmachine/SimpleCV,https://github.com/sightmachine/SimpleCV,2011-08-16 18:04:07.000,2023-01-14 22:21:12.000,2015-04-07 13:42:39,765.0,2602.0,104.0,254.0,2625.0,BSD-3-Clause,73.0,,SimpleCV,conda-forge/SimpleCV,,,,388.0,388.0,https://pypi.org/project/SimpleCV,2861.0,2861.0,https://anaconda.org/conda-forge/SimpleCV,,,3.0,,
468,unoconv,Convert between any document format supported by LibreOffice/OpenOffice.,Specific Formats Processing,,https://github.com/unoconv/unoconv,True,23,unoconv/unoconv,https://github.com/unoconv/unoconv,2011-04-11 17:22:04.000,2021-11-29 01:38:09.000,2021-11-12 08:35:36,371.0,2397.0,52.0,397.0,304.0,GPL-2.0,82.0,,unoconv,conda-forge/unoconv,2017-12-07 11:04:11,0.8.2,2.0,113.0,113.0,https://pypi.org/project/unoconv,26208.0,26208.0,https://anaconda.org/conda-forge/unoconv,,,3.0,,
469,IronPython,Implementation of the Python programming language written in C#.,Implementations,,https://github.com/IronLanguages/ironpython3,True,23,IronLanguages/ironpython3,https://github.com/IronLanguages/ironpython3,2014-02-27 21:50:49.000,2023-03-18 17:54:49.000,2023-03-17 21:30:59,241.0,2095.0,33.0,304.0,1252.0,Apache-2.0,262.0,,ironpython3,conda-forge/ironpython3,2022-12-12 14:08:20,3.4.0,3.0,,,https://pypi.org/project/ironpython3,,2289.0,https://anaconda.org/conda-forge/ironpython3,,,1.0,54938.0,
470,chardet,Python 2/3 compatible character encoding detector.,Text Processing,,https://github.com/chardet/chardet,True,23,chardet/chardet,https://github.com/chardet/chardet,2012-07-26 20:30:54.000,2022-12-02 19:42:35.000,2022-12-02 19:42:35,241.0,1882.0,48.0,82.0,,LGPL-2.1,51.0,,chardet,conda-forge/chardet,2022-12-01 22:49:02,5.1.0,11.0,,,https://pypi.org/project/chardet,55805898.0,56072546.0,https://anaconda.org/conda-forge/chardet,2022-12-02 14:37:03.567,19732002.0,2.0,,
471,Karate Club,Unsupervised machine learning toolbox for graph structured data.,Science,,https://github.com/benedekrozemberczki/karateclub,True,23,benedekrozemberczki/karateclub,https://github.com/benedekrozemberczki/karateclub,2019-12-05 17:35:56.000,2023-03-26 20:34:16.000,2023-03-26 20:34:16,223.0,1866.0,17.0,102.0,2287.0,GPL-3.0,3.0,,karateclub,conda-forge/karateclub,2022-12-04 19:04:05,_10304,100.0,145.0,145.0,https://pypi.org/project/karateclub,2908.0,3420.0,https://anaconda.org/conda-forge/karateclub,2022-01-28 14:45:25.910,16899.0,3.0,,
472,indico,"A feature-rich event management system, made @ [CERN](https://en.wikipedia.org/wiki/CERN).",CMS,,https://github.com/indico/indico,True,23,indico/indico,https://github.com/indico/indico,2011-07-27 13:56:30.000,2023-04-13 12:43:25.000,2023-04-12 21:18:13,351.0,1464.0,136.0,2743.0,24375.0,MIT,633.0,,indico,conda-forge/indico,2023-02-23 13:33:39,3.2.3,51.0,,,https://pypi.org/project/indico,664.0,691.0,https://anaconda.org/conda-forge/indico,,,2.0,2902.0,
473,python-slugify,A Python slugify library that translates unicode to ASCII.,Text Processing,,https://github.com/un33k/python-slugify,True,23,un33k/python-slugify,https://github.com/un33k/python-slugify,2012-10-15 01:44:50.000,2023-03-05 06:23:07.000,2023-02-24 16:19:12,95.0,1320.0,33.0,64.0,264.0,MIT,1.0,,python-slugify,conda-forge/python-slugify,,,23.0,,,https://pypi.org/project/python-slugify,12429247.0,12447386.0,https://anaconda.org/conda-forge/python-slugify,2023-02-25 13:50:19.788,1432990.0,2.0,,
474,micawber,A small library for extracting rich content from URLs.,Web Content Extracting,,https://github.com/coleifer/micawber,True,23,coleifer/micawber,https://github.com/coleifer/micawber,2012-03-27 21:42:46.000,2022-12-14 02:39:58.000,2022-12-14 02:39:50,84.0,598.0,27.0,58.0,202.0,MIT,,,micawber,conda-forge/micawber,,,3.0,2672.0,2672.0,https://pypi.org/project/micawber,37722.0,38053.0,https://anaconda.org/conda-forge/micawber,2021-07-14 07:34:13.620,8958.0,2.0,,
475,untangle,Converts XML documents to Python objects for easy access.,HTML Manipulation,,https://github.com/stchris/untangle,True,23,stchris/untangle,https://github.com/stchris/untangle,2011-06-05 10:12:12.000,2023-03-09 09:05:24.000,2023-01-03 08:31:20,80.0,585.0,17.0,41.0,,MIT,15.0,,untangle,conda-forge/untangle,2022-07-02 14:04:25,1.2.1,4.0,993.0,993.0,https://pypi.org/project/untangle,141924.0,142043.0,https://anaconda.org/conda-forge/untangle,2020-06-30 01:01:03.774,3917.0,3.0,527.0,
476,pysimdjson,A Python bindings for [simdjson](https://github.com/lemire/simdjson).,Serialization,,https://github.com/TkTech/pysimdjson,True,23,TkTech/pysimdjson,https://github.com/TkTech/pysimdjson,2019-02-22 03:26:04.000,2023-04-12 21:10:58.000,2022-09-12 17:36:02,49.0,582.0,14.0,69.0,282.0,,12.0,,pysimdjson,conda-forge/pysimdjson,2021-05-23 17:56:13,4.0.0,7.0,965.0,965.0,https://pypi.org/project/pysimdjson,240344.0,242314.0,https://anaconda.org/conda-forge/pysimdjson,2022-10-29 13:50:38.655,59100.0,3.0,,
477,MindsDB,"MindsDB is an open source AI layer for existing databases that allows you to effortlessly develop, train and deploy..",Machine Learning,,https://github.com/mindsdb/mindsdb,True,22,mindsdb/mindsdb,https://github.com/mindsdb/mindsdb,2018-08-02 17:56:45.000,2023-04-13 13:20:43.000,2023-04-13 13:19:04,1774.0,15332.0,464.0,1977.0,,GPL-3.0,518.0,,mindsdb,conda-forge/mindsdb,2023-04-13 13:21:21,23.4.3.2,100.0,,,https://pypi.org/project/mindsdb,11876.0,11876.0,https://anaconda.org/conda-forge/mindsdb,,,3.0,,
